Payment_ID,Invoice_ID,Student_ID,Payment_Date,Payment_Method,Amount_Paid,Transaction_Reference,Payment_Status,Payment_Date_DT
PAY0003077,INV0001130,STU000680,2024-02-13,Card,10063000,TXN-79629099TB,Reversed,2024-02-13
PAY0003078,INV0001220,STU000906,2023-01-06,Bank Transfer,7952000,TXN-66453331CO,Successful,2023-01-06
PAY0003079,INV0002084,STU000453,2022-06-19,Card,24397000,TXN-30095326CE,Successful,2022-06-19
PAY0003080,INV0001626,STU000496,2027-10-20,E-Wallet,6757000,TXN-10286918CG,Successful,2027-10-20
PAY0003081,INV0000739,STU000293,2029-08-05,Bank Transfer,10510000,TXN-67632408XQ,Successful,2029-08-05
PAY0003082,INV0002850,STU000432,2029-04-07,E-Wallet,8890000,TXN-25693442JV,Successful,2029-04-07
PAY0003083,INV0000774,STU001110,2022-10-21,Card,12892000,TXN-66774955ZH,Successful,2022-10-21
PAY0003084,INV0002644,STU000945,2026-02-28,E-Wallet,8189000,TXN-41621161SD,Successful,2026-02-28
PAY0003085,INV0001071,STU000002,2021-03-30,Cash,14616000,TXN-76761200AA,Successful,2021-03-30
PAY0003086,INV0001193,STU000081,2024-02-26,Card,18560000,TXN-92798242MC,Successful,2024-02-26
PAY0003087,INV0002965,STU001447,2022-05-13,E-Wallet,16323000,TXN-44137081JH,Successful,2022-05-13
PAY0003088,INV0001665,STU001315,2024-08-27,Bank Transfer,3350000,TXN-75843763ZC,Successful,2024-08-27
PAY0003089,INV0002013,STU000317,2021-03-30,E-Wallet,8081000,TXN-33568380MC,Successful,2021-03-30
PAY0003090,INV0002338,STU000205,2028-02-18,Cash,11220000,TXN-21608907MA,Successful,2028-02-18
PAY0003091,INV0002067,STU000220,2023-01-05,Bank Transfer,18524000,TXN-13721290QO,Successful,2023-01-05
PAY0003092,INV0002798,STU000405,2026-03-05,Bank Transfer,8993000,TXN-94052066ZQ,Successful,2026-03-05
PAY0003093,INV0002482,STU000712,2025-06-27,Cash,11226000,TXN-56127909KP,Successful,2025-06-27
PAY0003094,INV0000222,STU001350,2025-11-05,Card,6788000,TXN-55898706FD,Successful,2025-11-05
PAY0003095,INV0000163,STU000584,2024-10-09,E-Wallet,7113000,TXN-08160491RK,Successful,2024-10-09
PAY0003096,INV0000418,STU001156,2028-11-21,E-Wallet,16522000,TXN-11357374RW,Successful,2028-11-21
PAY0003097,INV0000578,STU001103,2024-08-06,Card,10908000,TXN-09293737AO,Successful,2024-08-06
PAY0003098,INV0001870,STU000865,2022-03-03,Cash,11579000,TXN-97047260MK,Successful,2022-03-03
PAY0003099,INV0002419,STU001468,2024-04-27,Bank Transfer,14693000,TXN-08707208VJ,Reversed,2024-04-27
PAY0003100,INV0000152,STU000753,2026-01-25,Cash,6377000,TXN-15517387QE,Successful,2026-01-25
PAY0003101,INV0002739,STU000003,2025-02-25,E-Wallet,3465000,TXN-56974247LJ,Successful,2025-02-25
PAY0003102,INV0001262,STU000712,2023-12-26,Cash,6588000,TXN-30423615SC,Successful,2023-12-26
PAY0003103,INV0002571,STU000611,2022-07-11,Bank Transfer,7499000,TXN-86451025TV,Successful,2022-07-11
PAY0003104,INV0000155,STU001328,2023-03-29,Cash,9944000,TXN-34868750XT,Successful,2023-03-29
PAY0003105,INV0002044,STU001204,2023-04-16,Card,5346000,TXN-06509842DK,Successful,2023-04-16
PAY0003106,INV0001715,STU001263,2029-09-22,Bank Transfer,26974000,TXN-98893880XP,Successful,2029-09-22
PAY0003107,INV0001791,STU000087,2027-01-24,Card,7258000,TXN-74990692HE,Successful,2027-01-24
PAY0003108,INV0002368,STU001084,2025-10-03,Bank Transfer,27004000,TXN-19510892EC,Successful,2025-10-03
PAY0003109,INV0001160,STU001136,2024-11-11,E-Wallet,9355000,TXN-71674813MH,Successful,2024-11-11
PAY0003110,INV0001905,STU000842,2020-11-16,Bank Transfer,17566000,TXN-92702518AA,Successful,2020-11-16
PAY0003111,INV0001056,STU001169,2028-08-16,E-Wallet,7640000,TXN-13900062CO,Successful,2028-08-16
PAY0003112,INV0002846,STU000687,2022-07-31,Cash,22598000,TXN-39278176KP,Successful,2022-07-31
PAY0003113,INV0001840,STU001221,2023-06-08,Bank Transfer,21518000,TXN-86463055DZ,Successful,2023-06-08
PAY0003114,INV0000252,STU001134,2026-12-19,Bank Transfer,6953000,TXN-75845182RS,Successful,2026-12-19
PAY0003115,INV0002452,STU000564,2026-11-23,Cash,8785000,TXN-13371720FR,Successful,2026-11-07
PAY0003116,INV0001304,STU000016,2023-05-14,Bank Transfer,14095000,TXN-56854269TD,Successful,2023-05-14
PAY0003117,INV0000198,STU000783,2025-07-15,E-Wallet,11676000,TXN-91329690SO,Successful,2025-07-15
PAY0003118,INV0002128,STU001105,2023-01-18,Cash,7747000,TXN-96541122GT,Successful,2023-01-18
PAY0003119,INV0001887,STU001388,2025-10-19,Cash,7281000,TXN-83699038TR,Successful,2025-10-19
PAY0003120,INV0001355,STU000428,2025-09-20,E-Wallet,30357000,TXN-58433939QB,Successful,2025-09-20
PAY0003121,INV0001055,STU000908,2024-03-29,Cash,5783000,TXN-50813344MD,Successful,2024-03-29
PAY0003122,INV0000867,STU000772,2028-11-03,Bank Transfer,6470000,TXN-19228699NV,Successful,2028-03-05
PAY0003123,INV0000664,STU001063,2024-04-04,Card,22849000,TXN-28523742WS,Successful,2024-04-04
PAY0003124,INV0000114,STU001173,2025-08-07,Cash,16462000,TXN-53899007VK,Successful,2025-08-07
PAY0003125,INV0001598,STU000652,2026-10-21,Bank Transfer,11429000,TXN-18287513AZ,Successful,2026-10-21
PAY0003126,INV0002433,STU000517,2025-03-18,Card,2861000,TXN-41634084HE,Successful,2025-03-18
PAY0003127,INV0001927,STU000401,2024-11-15,Cash,15825000,TXN-80215391CH,Reversed,2024-11-15
PAY0003128,INV0000853,STU000955,2026-07-22,Bank Transfer,3284000,TXN-36807567LK,Successful,2026-07-22
PAY0003129,INV0001451,STU000496,2027-01-05,Card,11338000,TXN-37377518JA,Successful,2027-01-05
PAY0003130,INV0001712,STU000095,2025-05-16,Bank Transfer,10200000,TXN-44705714TU,Successful,
PAY0003131,INV0002684,STU001226,2028-07-27,Cash,5005000,TXN-08108206AI,Successful,2028-07-27
PAY0003132,INV0000564,STU000279,2026-10-14,Bank Transfer,16408000,TXN-30795029HL,Successful,2026-10-14
PAY0003133,INV0000745,STU001296,2026-11-07,Bank Transfer,14420000,TXN-44936685UY,Successful,2026-11-07
PAY0003134,INV0002214,STU001072,2022-03-19,Cash,21035000,TXN-46700350HQ,Successful,2022-03-19
PAY0003135,INV0002787,STU001455,2026-02-14,Cash,20479000,TXN-43911889NM,Successful,2026-02-14
PAY0003136,INV0000888,STU001023,2024-01-31,Bank Transfer,13602000,TXN-83396098JO,Successful,2024-01-31
PAY0003137,INV0001837,STU000908,2026-03-15,E-Wallet,4713000,TXN-76644264YY,Pending,2026-03-15
PAY0003138,INV0001934,STU000608,2025-04-26,Bank Transfer,5788000,TXN-03508283AT,Successful,2025-04-26
PAY0003139,INV0001796,STU000373,2025-09-17,Card,7133000,TXN-04468880BS,Successful,2025-09-17
PAY0003140,INV0001530,STU001151,2029-12-24,E-Wallet,13489000,TXN-52241659CT,Successful,2029-12-24
PAY0003141,INV0002779,STU000612,2026-02-01,Cash,11959000,TXN-79134070XP,Successful,2026-02-01
PAY0003142,INV0002778,STU000726,2021-09-27,Cash,9858000,TXN-82970579ME,Pending,2021-09-27
PAY0003143,INV0002132,STU001252,2023-08-14,Card,6908000,TXN-67946298CM,Successful,2023-08-14
PAY0003144,INV0000760,STU000482,2021-01-17,Cash,16405000,TXN-96042017BA,Successful,2021-01-17
PAY0003145,INV0001889,STU000889,2027-12-31,Cash,12930000,TXN-12115328KM,Successful,2027-12-31
PAY0003146,INV0001663,STU000995,2029-02-23,Bank Transfer,6513000,TXN-03419288AA,Successful,2029-02-23
PAY0003147,INV0001445,STU000473,2030-02-21,E-Wallet,23677000,TXN-23739788NG,Successful,2030-02-21
PAY0003148,INV0002666,STU000818,2027-03-14,Cash,11424000,TXN-90544495QU,Successful,2027-03-14
PAY0003149,INV0001368,STU000388,2026-06-23,Card,6440000,TXN-19361566TK,Successful,2026-06-23
PAY0003150,INV0000407,STU001352,2021-11-22,Bank Transfer,17571000,TXN-10567953XO,Failed,2021-11-22
PAY0003151,INV0001922,STU000400,2028-05-05,Bank Transfer,19860000,TXN-89280382RS,Successful,2028-05-05
PAY0003152,INV0002924,STU000825,2023-03-13,Bank Transfer,7097000,TXN-23609216JR,Successful,2023-03-13
PAY0003153,INV0001947,STU000981,2023-02-09,Bank Transfer,20840000,TXN-45341810EB,Successful,2023-02-09
PAY0003154,INV0001174,STU000960,2020-04-02,Cash,20613000,TXN-61826380ZC,Successful,2020-04-02
PAY0003155,INV0002927,STU001478,2027-11-16,Cash,6183000,TXN-16807798VI,Successful,2027-11-16
PAY0003156,INV0002767,STU000725,2025-08-16,Cash,22399000,TXN-14080888MT,Failed,2025-08-16
PAY0003157,INV0000549,STU000047,2022-06-10,Card,13297000,TXN-79607564DU,Successful,
PAY0003158,INV0000863,STU000327,2027-03-18,Cash,4387000,TXN-40766979OO,Failed,2027-03-18
PAY0003159,INV0000235,STU000395,2025-01-01,Cash,16586000,TXN-81571867BR,Pending,2024-11-20
PAY0003160,INV0000028,STU001432,2023-02-28,Bank Transfer,14631000,TXN-61858118ZW,Pending,2023-02-28
PAY0003161,INV0002818,STU000738,2029-12-26,Bank Transfer,3741000,TXN-67883995AW,Failed,2029-12-26
PAY0003162,INV0000876,STU001436,2024-11-16,Cash,7164000,TXN-33536646AD,Successful,2024-11-16
PAY0003163,INV0002980,STU000993,2025-07-22,Bank Transfer,4255000,TXN-35734326OO,Failed,2025-07-22
PAY0003164,INV0002024,STU001418,2026-07-15,Cash,9654000,TXN-99130529YJ,Successful,2026-07-15
PAY0003165,INV0001359,STU001488,2020-03-13,Bank Transfer,9789000,TXN-78596352GV,Successful,2020-03-13
PAY0003166,INV0000601,STU000608,2024-10-17,Card,6696000,TXN-62337835GS,Failed,2024-09-08
PAY0003167,INV0001515,STU000666,2024-11-20,Bank Transfer,16018000,TXN-44633170ZM,Successful,2024-11-20
PAY0003168,INV0001864,STU001396,2025-07-26,Card,13410000,TXN-91579302FA,Successful,2025-07-26
PAY0003169,INV0002670,STU000199,2024-04-08,Card,18004000,TXN-79300740NM,Successful,2024-04-08
PAY0003170,INV0002293,STU000338,2026-01-02,Cash,2995000,TXN-86781829WR,Failed,2026-01-02
PAY0003171,INV0000244,STU000554,2023-05-14,Bank Transfer,15087000,TXN-76030563CJ,Reversed,2023-05-14
PAY0003172,INV0001538,STU000918,2027-11-06,Bank Transfer,46606000,TXN-76191170HH,Successful,2027-11-06
PAY0003173,INV0001673,STU000594,2025-08-15,Card,7249000,TXN-02700986BO,Successful,2025-08-15
PAY0003174,INV0001463,STU000382,2024-07-12,Card,16009000,TXN-78574984UF,Successful,2024-07-12
PAY0003175,INV0000012,STU000976,2029-10-21,Bank Transfer,9738000,TXN-90131631HG,Successful,2029-10-21
PAY0003176,INV0002942,STU001408,2022-04-29,Card,3923000,TXN-28605390LI,Successful,2022-04-29
PAY0003177,INV0000306,STU001392,2026-02-19,Cash,6668000,TXN-68893645NJ,Successful,2026-02-19
PAY0003178,INV0002391,STU000928,2021-03-10,Cash,25529000,TXN-91419340AP,Successful,2021-03-10
PAY0003179,INV0000150,STU001126,2022-12-11,Cash,4139000,TXN-18547460ZZ,Successful,2022-12-11
PAY0003180,INV0002395,STU000779,2021-10-25,Card,14232000,TXN-16510814AV,Successful,2021-10-25
PAY0003181,INV0001994,STU000278,2021-05-16,E-Wallet,17229000,TXN-92431369OQ,Successful,2021-05-16
PAY0003182,INV0002250,STU000172,2026-12-07,Card,3582000,TXN-32649490QM,Successful,2026-12-07
PAY0003183,INV0001519,STU001267,2029-04-02,Card,6300000,TXN-25703166JE,Successful,2029-04-02
PAY0003184,INV0002646,STU000211,2028-01-03,E-Wallet,24030000,TXN-49861737JB,Failed,
PAY0003185,INV0000797,STU000895,2025-02-09,Card,12648000,TXN-93913583OQ,Successful,2025-02-09
PAY0003186,INV0000029,STU000037,2025-08-24,E-Wallet,27524000,TXN-75455754CD,Failed,2025-08-24
PAY0003187,INV0000537,STU000306,2023-11-06,Card,13872000,TXN-84191244SV,Successful,2023-11-06
PAY0003188,INV0002792,STU001197,2026-10-21,Bank Transfer,11285000,TXN-30507079SY,Successful,2026-10-21
PAY0003189,INV0000999,STU000925,2024-05-19,E-Wallet,6831000,TXN-38650241CE,Successful,2024-05-19
PAY0003190,INV0002577,STU001040,2026-09-09,Bank Transfer,7312000,TXN-35965830MB,Successful,2026-09-09
PAY0003191,INV0001875,STU001174,2027-01-14,Card,19950000,TXN-39416176VQ,Successful,2027-01-14
PAY0003192,INV0000312,STU000788,2028-02-04,Card,7595000,TXN-67314773WC,Successful,2028-02-04
PAY0003193,INV0002550,STU000823,2022-08-31,Cash,13011000,TXN-75808905NC,Successful,2022-08-31
PAY0003194,INV0001875,STU001174,2026-11-09,E-Wallet,22292000,TXN-59949437JT,Successful,
PAY0003195,INV0002586,STU000232,2023-06-21,Card,14983000,TXN-20495000SH,Failed,2023-06-21
PAY0003196,INV0000562,STU001025,2024-09-01,Bank Transfer,31191000,TXN-60798357KD,Successful,2024-09-01
PAY0003197,INV0000848,STU000249,2028-05-21,Bank Transfer,7860000,TXN-67152468BL,Pending,2028-05-21
PAY0003198,INV0001120,STU000760,2022-01-15,Bank Transfer,10314000,TXN-46741078KE,Successful,2022-01-15
PAY0003199,INV0000373,STU001303,2025-02-23,Bank Transfer,5503000,TXN-40030487CK,Successful,2025-02-23
PAY0003200,INV0001892,STU000739,2025-12-20,Bank Transfer,45629000,TXN-27280539AP,Successful,2025-12-20
PAY0003201,INV0000724,STU000434,2022-10-10,Card,12782000,TXN-04420373RK,Successful,2022-10-10
PAY0003202,INV0002881,STU000232,2025-05-31,Card,14570000,TXN-91006491MW,Successful,2025-05-31
PAY0003203,INV0001836,STU000748,2022-10-28,Bank Transfer,5909000,TXN-21989678EU,Successful,2022-10-28
PAY0003204,INV0001018,STU001226,2027-05-12,Card,9567000,TXN-74480370EC,Successful,2027-05-12
PAY0003205,INV0002338,STU000205,2028-02-15,E-Wallet,3512000,TXN-94432927IB,Successful,2028-02-15
PAY0003206,INV0002311,STU001210,2026-04-06,Cash,6515000,TXN-94052462OJ,Successful,2026-04-06
PAY0003207,INV0002533,STU000056,2029-06-19,Cash,9222000,TXN-70719163VY,Successful,2029-06-19
PAY0003208,INV0000146,STU000840,2024-04-14,Card,11400000,TXN-78090625RH,Successful,2024-04-14
PAY0003209,INV0001174,STU000960,2020-03-26,Bank Transfer,21726000,TXN-24065819TT,Failed,2020-03-26
PAY0003210,INV0002005,STU000330,2022-03-21,Cash,8971000,TXN-95626945EG,Successful,2022-03-21
PAY0003211,INV0001307,STU000583,2027-12-23,Card,11450000,TXN-10168628AV,Successful,2027-12-23
PAY0003212,INV0002855,STU000711,2027-03-10,Bank Transfer,7811000,TXN-59039739XA,Successful,2027-03-10
PAY0003213,INV0001752,STU000414,2025-08-16,Cash,20478000,TXN-53213192JL,Successful,2025-08-16
PAY0003214,INV0001683,STU000629,2025-10-12,Cash,17159000,TXN-96888232OE,Successful,2025-10-12
PAY0003215,INV0001490,STU000047,2022-01-12,Card,5057000,TXN-99059478FV,Successful,2022-01-12
PAY0003216,INV0001329,STU000340,2025-09-14,E-Wallet,29509000,TXN-60985883SU,Successful,2025-09-14
PAY0003217,INV0002875,STU000181,2026-01-18,Bank Transfer,7804000,TXN-87685142UG,Pending,2026-01-18
PAY0003218,INV0002781,STU000970,2025-01-27,Card,7380000,TXN-36166343AD,Successful,2025-01-27
PAY0003219,INV0000852,STU001437,2022-10-11,Cash,7660000,TXN-58297028TA,Failed,2022-10-11
PAY0003220,INV0002977,STU001271,2022-07-14,E-Wallet,17564000,TXN-66622023TO,Successful,2022-07-14
PAY0003221,INV0002876,STU000775,2024-03-19,Bank Transfer,21534000,TXN-29543017AP,Successful,2024-03-19
PAY0003222,INV0000340,STU000935,2025-02-24,Bank Transfer,22531000,TXN-08055618JW,Successful,2025-02-24
PAY0003223,INV0001927,STU000401,2024-12-10,Cash,18526000,TXN-88259393CR,Pending,2024-12-10
PAY0003224,INV0001352,STU000884,2025-08-25,Cash,5204000,TXN-11423650MN,Successful,2025-08-25
PAY0003225,INV0000986,STU001206,2028-02-06,E-Wallet,10713000,TXN-34285456SC,Successful,2028-02-06
PAY0003226,INV0000711,STU000796,2021-06-13,E-Wallet,6942000,TXN-41270531ER,Successful,2021-06-13
PAY0003227,INV0001267,STU000387,2024-05-11,Card,9991000,TXN-12566803WR,Successful,2024-05-11
PAY0003228,INV0001168,STU000229,2027-08-16,Cash,7558000,TXN-98804987XL,Successful,2027-08-16
PAY0003229,INV0002873,STU001258,2028-04-18,Cash,10673000,TXN-98824347EB,Pending,2028-04-18
PAY0003230,INV0002216,STU000590,2026-07-30,Bank Transfer,6123000,TXN-70648061DC,Successful,2026-07-30
PAY0003231,INV0000259,STU001180,2020-02-26,Cash,3404000,TXN-08178893AI,Successful,2020-02-26
PAY0003232,INV0002945,STU000832,2027-12-02,Cash,11451000,TXN-28680660CZ,Successful,2027-12-02
PAY0003233,INV0000905,STU001186,2024-01-24,E-Wallet,19204000,TXN-45199486FW,Pending,2024-01-24
PAY0003234,INV0001540,STU000704,2021-08-06,Card,3294000,TXN-97254279QH,Successful,2021-08-06
PAY0003235,INV0000543,STU000372,2025-11-23,Card,29370000,TXN-81407513QS,Successful,2025-11-23
PAY0003236,INV0002859,STU001347,2027-03-27,Cash,5931000,TXN-69782614KL,Pending,2027-03-27
PAY0003237,INV0002278,STU001006,2027-11-16,Cash,8777000,TXN-37055198FJ,Successful,2027-11-16
PAY0003238,INV0000550,STU001120,2023-11-30,E-Wallet,11133000,TXN-14549935PB,Successful,2023-11-30
PAY0003239,INV0000700,STU000532,2024-07-26,Cash,11868000,TXN-68322571TK,Successful,2024-07-26
PAY0003240,INV0000321,STU001330,2027-02-02,Card,21935000,TXN-03248259UM,Successful,2027-02-02
PAY0003241,INV0002499,STU000512,2028-04-02,Cash,10130000,TXN-37261091CO,Successful,2028-04-02
PAY0003242,INV0002299,STU000749,2025-08-22,Bank Transfer,13528000,TXN-17074255FH,Pending,2025-08-22
PAY0003243,INV0001187,STU000065,2028-11-12,Bank Transfer,14705000,TXN-50526553OQ,Reversed,2028-11-12
PAY0003244,INV0001059,STU001135,2026-08-25,Bank Transfer,4908000,TXN-15686069HN,Successful,2026-08-25
PAY0003245,INV0000514,STU001097,2022-04-27,Cash,4254000,TXN-72858795AZ,Successful,2022-04-27
PAY0003246,INV0001581,STU001290,2023-10-28,Card,16562000,TXN-46404312ZM,Successful,2023-10-28
PAY0003247,INV0001519,STU001267,2029-01-15,Card,11021000,TXN-45014794BX,Successful,
PAY0003248,INV0001729,STU001441,2026-02-10,E-Wallet,16777000,TXN-33983760GZ,Successful,2026-02-10
PAY0003249,INV0001769,STU001171,2027-01-24,E-Wallet,8040000,TXN-00147312ZE,Successful,2027-01-24
PAY0003250,INV0002002,STU001418,2024-10-01,Card,7180000,TXN-63814095QY,Successful,2024-10-01
PAY0003251,INV0001226,STU000582,2023-02-08,E-Wallet,8685000,TXN-30883945WJ,Successful,2023-02-08
PAY0003252,INV0000157,STU000955,2027-11-09,Bank Transfer,8879000,TXN-10076253UO,Successful,2027-11-09
PAY0003253,INV0001572,STU000684,2022-08-30,Bank Transfer,62047000,TXN-26801947JQ,Successful,2022-08-30
PAY0003254,INV0000412,STU001354,2021-09-29,Cash,16413000,TXN-52354289VN,Successful,2021-08-30
PAY0003255,INV0000426,STU000116,2022-05-06,Bank Transfer,11709000,TXN-54553624ZJ,Successful,2022-05-06
PAY0003256,INV0000442,STU000139,2024-02-29,Card,23608000,TXN-17127680OI,Successful,2024-02-29
PAY0003257,INV0000478,STU000240,2025-09-03,Bank Transfer,13761000,TXN-43285864EG,Successful,2025-09-03
PAY0003258,INV0002326,STU001119,2029-10-01,Cash,18068000,TXN-61798670JS,Successful,2029-10-01
PAY0003259,INV0002774,STU000367,2024-11-02,Cash,7995000,TXN-38137892YX,Successful,2024-11-02
PAY0003260,INV0002737,STU000604,2026-08-17,Bank Transfer,23648000,TXN-31796377PY,Successful,2026-08-17
PAY0003261,INV0001449,STU000413,2027-04-27,Card,5258000,TXN-89339655ZQ,Successful,2027-04-27
PAY0003262,INV0002595,STU000300,2025-04-12,Cash,9677000,TXN-69044672GH,Successful,2025-04-12
PAY0003263,INV0000807,STU001259,2030-04-04,Card,7265000,TXN-30680259UV,Successful,2030-04-04
PAY0003264,INV0002059,STU000374,2026-01-28,Bank Transfer,5733000,TXN-34810602SW,Successful,2026-01-28
PAY0003265,INV0001650,STU000045,2027-11-12,E-Wallet,16010000,TXN-10685739CD,Successful,2027-11-12
PAY0003266,INV0002373,STU000692,2027-01-15,Cash,15340000,TXN-40768154JB,Successful,2027-01-15
PAY0003267,INV0002595,STU000300,2025-06-09,Bank Transfer,16274000,TXN-48608771BE,Successful,2025-06-09
PAY0003268,INV0001576,STU001117,2024-08-31,E-Wallet,11915000,TXN-82842702TP,Successful,2024-08-31
PAY0003269,INV0001963,STU001264,2026-09-10,Card,4531000,TXN-47132866YC,Successful,2026-09-10
PAY0003270,INV0001682,STU000828,2027-07-26,Cash,5165000,TXN-47168424NQ,Successful,2027-07-26
PAY0003271,INV0000055,STU000055,2026-03-09,Cash,24601000,TXN-87558431QG,Successful,2026-03-09
PAY0003272,INV0002340,STU000070,2021-05-08,Cash,12856000,TXN-68783675QT,Successful,2021-05-08
PAY0003273,INV0001283,STU000525,2024-11-23,Cash,3904000,TXN-63418790LD,Successful,2024-11-23
PAY0003274,INV0001810,STU001422,2024-07-01,Bank Transfer,12207000,TXN-09335858SU,Successful,2024-07-01
PAY0003275,INV0001792,STU000489,2025-12-17,E-Wallet,21581000,TXN-38769139ST,Successful,2025-12-17
PAY0003276,INV0001331,STU000883,2028-04-09,Bank Transfer,21446000,TXN-07360327SI,Successful,2028-04-09
PAY0003277,INV0001643,STU000169,2022-11-08,Bank Transfer,22229000,TXN-39127913MJ,Successful,
PAY0003278,INV0000105,STU000748,2022-04-08,Cash,20077000,TXN-66489169NF,Successful,2022-04-08
PAY0003279,INV0000454,STU000631,2020-11-02,Cash,8389000,TXN-22196529BD,Successful,2020-11-02
PAY0003280,INV0001638,STU000130,2025-11-27,Bank Transfer,9211000,TXN-32631560MH,Successful,2025-11-27
PAY0003281,INV0001235,STU000290,2024-10-08,E-Wallet,5606000,TXN-18246708RP,Successful,2024-10-08
PAY0003282,INV0002866,STU001259,2028-08-26,E-Wallet,30932000,TXN-35475363PQ,Successful,2028-08-26
PAY0003283,INV0002244,STU000495,2028-02-04,E-Wallet,2529000,TXN-23975418GW,Reversed,2028-02-04
PAY0003284,INV0000177,STU000044,2022-11-02,Cash,5533000,TXN-51331260SM,Successful,2022-11-02
PAY0003285,INV0002900,STU000605,2024-09-14,Bank Transfer,15974000,TXN-71234843HI,Successful,2024-09-14
PAY0003286,INV0000953,STU000012,2023-02-02,Cash,22483000,TXN-32161767AA,Successful,2023-02-02
PAY0003287,INV0002759,STU000753,2025-11-21,Bank Transfer,5144000,TXN-37132481EN,Successful,2025-11-21
PAY0003288,INV0001886,STU000878,2028-01-12,Cash,26798000,TXN-75307739QI,Successful,2028-01-12
PAY0003289,INV0002411,STU001258,2027-05-06,Card,17028000,TXN-02993066GZ,Failed,2027-05-06
PAY0003290,INV0002276,STU000699,2023-09-04,Cash,17706000,TXN-88896011TE,Pending,2023-07-17
PAY0003291,INV0001612,STU001248,2026-01-14,E-Wallet,27433000,TXN-35292120LP,Successful,2026-01-14
PAY0003292,INV0001148,STU000374,2023-03-31,Bank Transfer,3547000,TXN-40383338YR,Successful,2023-03-31
PAY0003293,INV0001724,STU001013,2027-09-29,Card,8266000,TXN-35579609VA,Successful,2027-09-29
PAY0003294,INV0002655,STU001063,2027-04-22,E-Wallet,15464000,TXN-15999136WG,Failed,2027-04-22
