Expense_ID,Department_ID,Expense_Date,Expense_Category,Vendor_Name,Description,Amount,Approval_Status,Payment_Method
EXP0001789,DEP018,2026-04-22,Salary,Hoàng Công Ty Hợp Danh,Của từ của cũng theo để từng.,334752000,Rejected,Cash
EXP0001790,DEP020,2023-08-08,Equipment,Vũ Doanh Nghiệp Tư Nhân,Của bên từ tự.,322815000,Pending,Bank Transfer
EXP0001791,DEP005,2022-12-06,Office Supplies,Trần Công Ty Trách Nhiệm Hữu Hạn,Hoặc chỉ từ hơn cũng.,23332000,Approved,Corporate Card
EXP0001792,DEP010,2024-09-25,Scholarship,Dương Phạm Công Ty Hợp Danh,Số chưa của làm.,174874000,Approved,Corporate Card
EXP0001793,DEP016,2025-09-22,Maintenance,Nguyễn Và Phạm Công Ty Cổ Phần,Khi dưới với cho trong.,65235000,Pending,Cash
EXP0001794,DEP006,2022-01-11,Salary,Dương Và Đối Tác Tập Đoàn,Sẽ theo người khiến tôi của hoặc trong để.,354785000,Rejected,Cash
EXP0001795,DEP013,2025-11-07,Office Supplies,Hoàng Và Vũ Công Ty Trách Nhiệm Hữu Hạn,Sẽ như nhưng dưới có mà vì.,8716000,Approved,Bank Transfer
EXP0001796,DEP007,2026-06-13,Salary,Hoàng Và Nguyễn Công Ty Cổ Phần,Các nhiều với nào lớn chưa hoặc đúng để.,717680000,Rejected,Bank Transfer
EXP0001797,DEP006,2022-12-28,Marketing,Lê Và Đối Tác Công Ty Hợp Danh,Tự đang để khi làm với của.,7299000,Pending,Corporate Card
EXP0001798,DEP005,2025-02-04,Utilities,Đặng Tập Đoàn,Khiến nào từ của cái gần trong không.,11219000,Approved,Bank Transfer
EXP0001799,DEP005,2022-09-10,Maintenance,Vũ Và Lê Tập Đoàn,Tôi khi tôi bên.,104257000,Approved,Corporate Card
EXP0001800,DEP020,2025-07-09,Scholarship,Vũ Công Ty Trách Nhiệm Hữu Hạn,Để sau đi từ nơi như.,171724000,Approved,Cash
EXP0001801,DEP011,2022-11-01,Office Supplies,Dương Và Dương Doanh Nghiệp Tư Nhân,Để rất cho lớn với bạn như.,24752000,Pending,Corporate Card
EXP0001802,DEP004,2025-01-20,Research,Đặng Và Lê Công Ty Trách Nhiệm Hữu Hạn,Là về như nếu để theo về theo từ.,266361000,Pending,Cash
EXP0001803,DEP005,2026-04-30,Marketing,Trần Dương Công Ty Cổ Phần,Rất mà được tại và tại.,159196000,Pending,Corporate Card
EXP0001804,DEP014,2025-09-07,Research,Lê Và Vũ Công Ty Trách Nhiệm Hữu Hạn,Vậy hơn khiến rất như.,403827000,Pending,Bank Transfer
EXP0001805,DEP001,2025-12-14,Maintenance,Vũ Và Đối Tác Công Ty Hợp Danh,Cũng các cái sau bên.,28154000,Rejected,Bank Transfer
EXP0001806,DEP004,2026-06-06,Equipment,Phạm Công Ty Tnhh Mtv,Đi tại như tại bên.,51209000,Approved,Cash
EXP0001807,DEP014,2025-06-18,Maintenance,Mai Và Đối Tác Công Ty Trách Nhiệm Hữu Hạn,Giống dưới giống nào.,11188000,Pending,Corporate Card
EXP0001808,DEP011,2023-06-19,Scholarship,Mai Và Đối Tác Tập Đoàn,Để có người với vẫn của.,43134000,Rejected,Corporate Card
EXP0001809,DEP016,2022-09-13,Salary,Đặng Và Đối Tác Công Ty Cổ Phần,Để mà thì và.,912883000,Rejected,Cash
EXP0001810,DEP002,2023-07-30,Utilities,Hoàng Và Mai Công Ty Tnhh Mtv,Cũng như thì hơn thì.,30616000,Rejected,Bank Transfer
EXP0001811,DEP001,2026-03-06,Scholarship,Đặng Và Đối Tác Công Ty Trách Nhiệm Hữu Hạn,Đã lớn cũng và cách như về và.,261312000,Pending,Corporate Card
EXP0001812,DEP016,2025-01-22,Research,Bùi Và Vũ Công Ty Trách Nhiệm Hữu Hạn,Bên nào cái đến nhưng được giống.,66237000,Rejected,Cash
EXP0001813,DEP009,2026-01-13,Equipment,Dương Đặng Công Ty Trách Nhiệm Hữu Hạn,Từ từ giống tại mà.,259291000,Rejected,Cash
EXP0001814,DEP004,2025-11-20,Equipment,Bùi Và Nguyễn Công Ty Tnhh,Từ với nơi từ nào nhưng nơi theo đi.,30107000,Rejected,Cash
EXP0001815,DEP013,2022-05-06,Office Supplies,Phạm Và Đối Tác Doanh Nghiệp Tư Nhân,Cũng số đang cũng thì.,24947000,Pending,Corporate Card
EXP0001816,DEP012,2024-11-21,Office Supplies,Vũ Công Ty Tnhh Mtv,Cũng vậy mỗi đúng trong thay đến.,5721000,Pending,Corporate Card
EXP0001817,DEP020,2025-06-28,Marketing,Bùi Công Ty Trách Nhiệm Hữu Hạn,Thì các vài được đã là.,198549000,Approved,Bank Transfer
EXP0001818,DEP001,2023-03-01,Maintenance,Bùi Và Đối Tác Công Ty Cổ Phần,Có vài mà dưới theo cũng.,30441000,Rejected,Bank Transfer
EXP0001819,DEP016,2024-06-19,Equipment,Đặng Và Đối Tác Tập Đoàn,Vài như với hoặc tự bạn đã.,222132000,Approved,Bank Transfer
EXP0001820,DEP017,2024-12-01,Maintenance,Đặng Và Đối Tác Công Ty Cổ Phần,Của đúng này sau từ hơn hoặc bên một.,91020000,Rejected,Bank Transfer
EXP0001821,DEP006,2025-11-21,Research,Lê Hoàng Công Ty Hợp Danh,Lớn khi để giống thay như.,394758000,Approved,Corporate Card
EXP0001822,DEP011,2022-07-05,Equipment,Nguyễn Đặng Công Ty Hợp Danh,Chỉ người theo hơn là với.,375642000,Rejected,Cash
EXP0001823,DEP006,2025-09-14,Maintenance,Trần Và Nguyễn Tập Đoàn,Rất về giữa tự của lớn như.,17377000,Approved,Corporate Card
EXP0001824,DEP010,2022-06-24,Maintenance,Vũ Công Ty Cổ Phần,Từ nhưng giống khi với làm như hoặc có.,48594000,Approved,Corporate Card
EXP0001825,DEP017,2025-03-28,Scholarship,Dương Công Ty Trách Nhiệm Hữu Hạn,Về số sẽ có với để hoặc giữa một.,174316000,Approved,Bank Transfer
EXP0001826,DEP018,2023-10-13,Utilities,Dương Và Vũ Công Ty Hợp Danh,Cái của bạn vì từ để giống mỗi không.,10931000,Approved,Corporate Card
EXP0001827,DEP008,2022-06-16,Office Supplies,Lê Công Ty Hợp Danh,Như thay không đang nhưng cái mà.,9824000,Rejected,Bank Transfer
EXP0001828,DEP003,2022-08-03,Marketing,Đặng Lê Doanh Nghiệp Tư Nhân,Như các giữa trong giống bên nếu bên tại.,47589000,Approved,Corporate Card
EXP0001829,DEP019,2022-10-20,Marketing,Vũ Và Đối Tác Công Ty Cổ Phần,Bên bạn các với.,90057000,Approved,Bank Transfer
EXP0001830,DEP004,2026-02-19,Equipment,Dương Công Ty Trách Nhiệm Hữu Hạn,Vì như đó sẽ nhiều cũng.,104115000,Rejected,Bank Transfer
EXP0001831,DEP007,2025-12-28,Scholarship,Nguyễn Bùi Công Ty Tnhh Mtv,Và sẽ như vẫn cách.,102808000,Approved,Corporate Card
EXP0001832,DEP018,2024-11-02,Office Supplies,Mai Và Đối Tác Tập Đoàn,Hơn tại mà cũng.,2005000,Approved,Bank Transfer
EXP0001833,DEP003,2024-01-12,Marketing,Hoàng Công Ty Trách Nhiệm Hữu Hạn,Chỉ tôi đúng lớn đã.,48814000,Rejected,Cash
EXP0001834,DEP004,2026-02-19,Utilities,Dương Công Ty Hợp Danh,Cũng như sẽ mà cách để đi cũng hoặc.,89727000,Approved,Cash
EXP0001835,DEP002,2022-07-24,Maintenance,Phạm Và Đối Tác Công Ty Trách Nhiệm Hữu Hạn,Nhưng như của như vì.,136540000,Approved,Cash
EXP0001836,DEP004,2022-11-24,Office Supplies,Nguyễn Công Ty Hợp Danh,Từ hoặc mà vẫn đã.,14888000,Pending,Corporate Card
EXP0001837,DEP019,2022-08-18,Utilities,Vũ Và Vũ Công Ty Trách Nhiệm Hữu Hạn,Có vậy từng như.,7630000,Pending,Corporate Card
EXP0001838,DEP015,2022-08-31,Equipment,Trần Và Dương Công Ty Hợp Danh,Như người tại khi nhiều hoặc như cái.,94372000,Approved,Bank Transfer
EXP0001839,DEP005,2023-10-25,Marketing,Bùi Và Đối Tác Công Ty Tnhh,Mà thế số mà rất.,107746000,Rejected,Corporate Card
EXP0001840,DEP008,2023-08-02,Utilities,Mai Và Vũ Công Ty Cổ Phần,Tôi như thì nào của nếu.,99744000,Pending,Corporate Card
EXP0001841,DEP020,2025-07-09,Scholarship,Đặng Và Mai Công Ty Hợp Danh,Để gần người đang với gần.,194217000,Pending,Corporate Card
EXP0001842,DEP005,2025-05-22,Marketing,Phạm Bùi Doanh Nghiệp Tư Nhân,Vậy điều đang như một.,81958000,Pending,Corporate Card
EXP0001843,DEP013,2023-04-29,Utilities,Lê Bùi Công Ty Hợp Danh,Cách tự từ đi sau trong được hoặc.,40168000,Approved,Corporate Card
EXP0001844,DEP010,2023-01-03,Office Supplies,Bùi Và Hoàng Công Ty Trách Nhiệm Hữu Hạn,Để vài cái từ được cũng không với bạn.,7109000,Pending,Corporate Card
EXP0001845,DEP003,2022-05-08,Marketing,Hoàng Mai Công Ty Trách Nhiệm Hữu Hạn,Nếu chỉ như hơn thế nhưng đó.,140467000,Rejected,Cash
EXP0001846,DEP008,2026-05-09,Salary,Nguyễn Bùi Công Ty Tnhh,Vậy trong đi lớn nếu các mà và.,614043000,Approved,Cash
EXP0001847,DEP017,2022-12-23,Scholarship,Lê Vũ Công Ty Cổ Phần,Theo về về rất từ và đó.,210007000,Rejected,Cash
EXP0001848,DEP010,2023-04-04,Research,Dương Và Nguyễn Công Ty Tnhh,Như trong lớn nhưng khiến.,374773000,Rejected,Corporate Card
EXP0001849,DEP012,2026-05-01,Office Supplies,Dương Và Hoàng Doanh Nghiệp Tư Nhân,Thay nếu thay khiến từ.,20316000,Approved,Cash
EXP0001850,DEP012,2025-12-30,Utilities,Lê Vũ Công Ty Cổ Phần,Đến với bên của nếu.,19519000,Approved,Corporate Card
EXP0001851,DEP017,2026-01-24,Office Supplies,Dương Và Phạm Doanh Nghiệp Tư Nhân,Giống và cũng nhưng từ với cái gần của.,16878000,Approved,Cash
EXP0001852,DEP016,2024-12-09,Marketing,Phạm Và Đặng Công Ty Tnhh,Này của đúng dưới.,76022000,Rejected,Bank Transfer
EXP0001853,DEP011,2026-03-20,Utilities,Hoàng Và Đối Tác Công Ty Tnhh Mtv,Có nào cái người đến.,74092000,Rejected,Cash
EXP0001854,DEP006,2024-09-04,Scholarship,Trần Công Ty Hợp Danh,Chưa số thay giống vì và tôi.,213491000,Rejected,Corporate Card
EXP0001855,DEP004,2022-03-08,Maintenance,Phạm Và Đối Tác Tập Đoàn,Đã như vì tại cho làm một đã.,145072000,Rejected,Corporate Card
EXP0001856,DEP002,2025-11-02,Utilities,Trần Và Đối Tác Công Ty Cổ Phần,Khiến thay lớn thế.,44968000,Pending,Bank Transfer
EXP0001857,DEP001,2024-04-18,Maintenance,Mai Bùi Công Ty Tnhh,Của cho cho người điều cũng nơi lớn.,98514000,Rejected,Corporate Card
EXP0001858,DEP004,2023-10-21,Research,Vũ Công Ty Tnhh Mtv,Nhưng tại của mỗi cái người.,279443000,Approved,Cash
EXP0001859,DEP016,2022-08-24,Utilities,Mai Và Phạm Công Ty Trách Nhiệm Hữu Hạn,Chưa mỗi các nơi để như làm vì.,14294000,Approved,Bank Transfer
EXP0001860,DEP017,2022-04-22,Office Supplies,Dương Trần Công Ty Tnhh,Là vài chỉ bên khiến thì bạn nếu mỗi.,18519000,Pending,Bank Transfer
EXP0001861,DEP012,2024-05-09,Utilities,Phạm Và Đối Tác Tập Đoàn,Trong với từ cho.,82920000,Approved,Corporate Card
EXP0001862,DEP014,2024-07-02,Salary,Hoàng Nguyễn Công Ty Tnhh,Chỉ để để để để hơn để trong từ.,287846000,Pending,Corporate Card
EXP0001863,DEP002,2023-07-13,Maintenance,Bùi Và Vũ Công Ty Hợp Danh,Trong đó vẫn để như nếu trong đang.,12940000,Approved,Corporate Card
EXP0001864,DEP008,2026-03-31,Utilities,Đặng Và Đối Tác Công Ty Cổ Phần,Hơn đi sau mỗi sẽ nếu thì một hoặc.,24883000,Approved,Corporate Card
EXP0001865,DEP001,2026-01-05,Scholarship,Trần Phạm Công Ty Cổ Phần,Bên này từ đúng được tôi hơn khiến.,88691000,Approved,Corporate Card
EXP0001866,DEP014,2022-01-20,Scholarship,Hoàng Công Ty Tnhh Mtv,Đến cái của như như bên tôi đi.,8857000,Rejected,Cash
EXP0001867,DEP013,2023-05-10,Equipment,Đặng Bùi Công Ty Trách Nhiệm Hữu Hạn,Như được hoặc hoặc giống.,337717000,Pending,Bank Transfer
EXP0001868,DEP002,2023-07-31,Equipment,Trần Công Ty Tnhh Mtv,Chỉ các cách mà người.,191680000,Rejected,Bank Transfer
EXP0001869,DEP013,2023-06-05,Maintenance,Đặng Công Ty Tnhh,Người mà giống mỗi.,37456000,Pending,Cash
EXP0001870,DEP019,2022-10-23,Scholarship,Hoàng Đặng Công Ty Trách Nhiệm Hữu Hạn,Về và đi đã của đúng.,142014000,Rejected,Corporate Card
EXP0001871,DEP006,2024-06-22,Marketing,Mai Doanh Nghiệp Tư Nhân,Cũng tại chưa theo người.,78783000,Approved,Corporate Card
EXP0001872,DEP011,2025-10-10,Salary,Mai Và Đối Tác Công Ty Cổ Phần,Đang cách cách điều.,568848000,Approved,Corporate Card
EXP0001873,DEP004,2026-02-13,Research,Lê Trần Công Ty Tnhh,Cách thì số khiến của.,43147000,Rejected,Bank Transfer
EXP0001874,DEP020,2025-05-03,Equipment,Mai Và Hoàng Công Ty Tnhh,Vậy sau đúng nếu cũng mỗi là.,152499000,Approved,Corporate Card
EXP0001875,DEP014,2023-07-12,Research,Mai Tập Đoàn,Vài cũng như một một cho sẽ.,267009000,Rejected,Corporate Card
EXP0001876,DEP001,2023-01-22,Marketing,Vũ Tập Đoàn,Vì hơn tôi từ không của chỉ hơn thay.,198610000,Rejected,Bank Transfer
EXP0001877,DEP010,2024-08-14,Maintenance,Hoàng Công Ty Trách Nhiệm Hữu Hạn,Để như lớn như tại để để của.,82974000,Rejected,Corporate Card
EXP0001878,DEP003,2022-08-16,Research,Lê Và Đối Tác Công Ty Hợp Danh,Cho để từ để tại với.,282036000,Approved,Cash
EXP0001879,DEP017,2026-01-27,Salary,Nguyễn Và Đối Tác Doanh Nghiệp Tư Nhân,Với cho đã theo cũng tôi như từng.,227154000,Rejected,Bank Transfer
EXP0001880,DEP020,2022-03-27,Research,Mai Tập Đoàn,Nơi cái như tôi này nơi.,202086000,Pending,Cash
EXP0001881,DEP008,2024-04-29,Maintenance,Đặng Và Nguyễn Công Ty Tnhh,Nào để cái từ của và rất các.,118562000,Pending,Bank Transfer
EXP0001882,DEP018,2026-05-16,Research,Đặng Và Đối Tác Công Ty Tnhh,Thì hoặc khi thay chưa vì nếu.,65994000,Approved,Corporate Card
EXP0001883,DEP003,2023-08-24,Scholarship,Trần Và Đối Tác Công Ty Tnhh Mtv,Nhưng chưa bạn sau về.,290217000,Pending,Cash
EXP0001884,DEP020,2025-06-20,Scholarship,Lê Và Đối Tác Công Ty Hợp Danh,Từ có chưa các nhiều.,73259000,Rejected,Bank Transfer
EXP0001885,DEP013,2025-05-31,Salary,Lê Và Dương Doanh Nghiệp Tư Nhân,Để của như từ vẫn vẫn điều.,320309000,Rejected,Corporate Card
EXP0001886,DEP016,2022-06-07,Maintenance,Dương Và Đối Tác Công Ty Cổ Phần,Đó tại nhiều mỗi này với điều được.,87523000,Rejected,Corporate Card
EXP0001887,DEP011,2023-05-31,Salary,Đặng Hoàng Công Ty Trách Nhiệm Hữu Hạn,Các và đang tự chưa của cho giữa.,306663000,Rejected,Bank Transfer
EXP0001888,DEP008,2023-01-10,Research,Dương Vũ Công Ty Trách Nhiệm Hữu Hạn,Thì tôi như không các.,273911000,Pending,Cash
EXP0001889,DEP015,2022-07-02,Utilities,Mai Và Đối Tác Công Ty Tnhh,Một mỗi giữa vẫn với giữa này cũng.,54901000,Rejected,Bank Transfer
EXP0001890,DEP011,2022-01-18,Salary,Nguyễn Và Vũ Công Ty Tnhh,Điều tự có khiến đã vài như hoặc cách.,959173000,Pending,Corporate Card
EXP0001891,DEP008,2022-05-26,Maintenance,Mai Trần Công Ty Hợp Danh,Có tại nhiều dưới bạn cách cái thì.,106369000,Approved,Bank Transfer
EXP0001892,DEP015,2022-08-28,Research,Mai Công Ty Cổ Phần,Của mỗi về cái đi chưa sẽ dưới.,323077000,Approved,Corporate Card
EXP0001893,DEP010,2022-10-11,Scholarship,Dương Dương Công Ty Tnhh Mtv,Điều bạn đang trong.,147215000,Pending,Cash
EXP0001894,DEP008,2026-06-04,Scholarship,Vũ Phạm Công Ty Cổ Phần,Giống trong theo thì dưới như bên.,232533000,Approved,Bank Transfer
EXP0001895,DEP016,2024-02-01,Utilities,Phạm Và Đối Tác Công Ty Trách Nhiệm Hữu Hạn,Tôi nhiều với cũng hơn chỉ chỉ.,26840000,Rejected,Cash
EXP0001896,DEP001,2025-02-22,Utilities,Dương Và Lê Doanh Nghiệp Tư Nhân,Số khiến như để từ như của mà.,21309000,Approved,Corporate Card
EXP0001897,DEP001,2022-10-22,Salary,Đặng Dương Doanh Nghiệp Tư Nhân,Vẫn chỉ như sẽ nếu nhiều gần nhiều nếu.,784811000,Pending,Bank Transfer
EXP0001898,DEP020,2022-01-24,Salary,Mai Và Đối Tác Công Ty Tnhh Mtv,Chưa để cái bạn người để bạn làm người.,379599000,Rejected,Bank Transfer
EXP0001899,DEP020,2022-06-24,Research,Phạm Doanh Nghiệp Tư Nhân,Có có đúng của với thì.,70559000,Rejected,Corporate Card
EXP0001900,DEP011,2024-04-20,Salary,Đặng Và Phạm Công Ty Hợp Danh,Từ bạn tôi khiến sau của tại và không.,554308000,Approved,Cash
EXP0001901,DEP005,2026-05-08,Equipment,Dương Mai Công Ty Tnhh,Nhiều đã vì vẫn là vì từng.,333742000,Approved,Cash
EXP0001902,DEP018,2022-08-19,Utilities,Trần Công Ty Tnhh Mtv,Tại cách được đã.,22595000,Pending,Corporate Card
EXP0001903,DEP008,2022-07-21,Marketing,Đặng Và Đối Tác Công Ty Cổ Phần,Thế tại như không điều làm đúng.,88632000,Approved,Cash
EXP0001904,DEP006,2022-08-08,Equipment,Trần Tập Đoàn,Vì dưới tại vì để.,188172000,Rejected,Cash
EXP0001905,DEP005,2023-12-20,Maintenance,Bùi Hoàng Công Ty Tnhh Mtv,Cũng mỗi thay từ nếu của với đó có.,32153000,Pending,Cash
EXP0001906,DEP002,2023-09-17,Office Supplies,Dương Và Lê Công Ty Trách Nhiệm Hữu Hạn,Với tự có thay rất.,2679000,Approved,Bank Transfer
EXP0001907,DEP004,2022-11-10,Salary,Vũ Và Đối Tác Doanh Nghiệp Tư Nhân,Cái trong đúng thay vậy.,950898000,Pending,Bank Transfer
EXP0001908,DEP012,2026-06-13,Research,Trần Nguyễn Công Ty Hợp Danh,Để đi lớn như có sẽ.,206798000,Pending,Bank Transfer
EXP0001909,DEP014,2024-03-06,Equipment,Mai Và Đối Tác Công Ty Hợp Danh,Giống về để giống về nhiều người các.,212134000,Approved,Cash
EXP0001910,DEP008,2022-02-02,Maintenance,Mai Và Đối Tác Công Ty Cổ Phần,Nơi nhiều cho như gần không tại thế khi.,114363000,Rejected,Corporate Card
EXP0001911,DEP005,2022-09-17,Salary,Lê Doanh Nghiệp Tư Nhân,Với số nếu chưa theo.,976261000,Rejected,Cash
EXP0001912,DEP015,2025-03-22,Utilities,Mai Và Đối Tác Công Ty Hợp Danh,Cách gần bên vì nào bạn.,32030000,Rejected,Cash
EXP0001913,DEP003,2023-09-02,Maintenance,Mai Hoàng Công Ty Hợp Danh,Mỗi đúng cũng là đến không từng hơn giữa.,112753000,Approved,Corporate Card
EXP0001914,DEP001,2023-08-22,Maintenance,Đặng Và Đối Tác Doanh Nghiệp Tư Nhân,Sau tại với mà tại hơn nhiều đúng mỗi.,120556000,Approved,Corporate Card
EXP0001915,DEP004,2026-03-29,Office Supplies,Lê Và Đối Tác Doanh Nghiệp Tư Nhân,Đó đến có cái khiến cũng để đến đã.,24160000,Rejected,Bank Transfer
EXP0001916,DEP011,2022-04-03,Office Supplies,Dương Và Đối Tác Công Ty Hợp Danh,Chưa vậy chỉ vài nào để.,7245000,Approved,Corporate Card
EXP0001917,DEP003,2025-10-16,Marketing,Vũ Dương Doanh Nghiệp Tư Nhân,Lớn lớn giữa sẽ.,181432000,Rejected,Cash
EXP0001918,DEP001,2022-06-09,Utilities,Hoàng Và Đối Tác Công Ty Trách Nhiệm Hữu Hạn,Cũng điều nhiều của vài chỉ chỉ.,58052000,Approved,Bank Transfer
EXP0001919,DEP020,2024-11-10,Equipment,Hoàng Và Đối Tác Công Ty Trách Nhiệm Hữu Hạn,Đến vẫn lớn tôi như mỗi cũng.,167932000,Approved,Bank Transfer
EXP0001920,DEP003,2024-12-11,Research,Mai Dương Công Ty Tnhh,Dưới tại hơn với.,409595000,Approved,Corporate Card
EXP0001921,DEP003,2024-10-09,Scholarship,Bùi Và Đối Tác Công Ty Cổ Phần,Trong sẽ của đã đó làm cũng mà.,162868000,Pending,Corporate Card
EXP0001922,DEP019,2023-11-05,Equipment,Trần Và Nguyễn Công Ty Cổ Phần,Khiến nhưng nếu vẫn.,289271000,Approved,Bank Transfer
EXP0001923,DEP004,2023-07-18,Utilities,Nguyễn Trần Công Ty Tnhh Mtv,Không từ vậy bên đúng bên tại.,15908000,Pending,Bank Transfer
