Expense_ID,Department_ID,Expense_Date,Expense_Category,Vendor_Name,Description,Amount,Approval_Status,Payment_Method
EXP0001668,DEP019,2024-06-12,Scholarship,Mai và Hoàng Công ty TNHH,Thay làm từng với nhiều trong.,186946000,Approved,Bank Transfer
EXP0001669,DEP004,2024-02-28,Maintenance,Vũ và Vũ Doanh nghiệp tư nhân,Để này bạn cái cũng.,133378000,Rejected,Cash
EXP0001670,DEP006,2025-05-05,Office Supplies,Hoàng Bùi Công ty TNHH,Các dưới vậy khi như lớn sau.,1683000,Approved,Corporate Card
EXP0001671,DEP003,2025-01-30,Research,Phạm Công ty TNHH MTV,Đó từ nếu hơn cũng cách thế đã đến.,156028000,Approved,Bank Transfer
EXP0001672,DEP011,2022-03-12,Maintenance,Lê và đối tác Công ty Hợp danh,Giống vẫn tôi khi đúng để vì tự tôi.,132734000,Pending,Cash
EXP0001673,DEP001,2025-12-05,Salary,Hoàng và Trần Công ty Hợp danh,Vẫn dưới tại như vậy vì các.,877970000,Approved,Cash
EXP0001674,DEP010,2024-07-26,Salary,Phạm và đối tác Công ty TNHH MTV,Của cho như hơn của từ vẫn theo.,851208000,Pending,Corporate Card
EXP0001675,DEP006,2024-11-08,Scholarship,Bùi Nguyễn Công ty Trách nhiệm hữu hạn,Khiến để cái tôi làm gần này khiến chỉ.,255889000,Pending,Corporate Card
EXP0001676,DEP014,2026-06-15,Scholarship,Trần và Mai Công ty Hợp danh,Thay điều về của tại vài thế làm cũng.,272552000,Rejected,Corporate Card
EXP0001677,DEP012,2024-05-08,Salary,Bùi Doanh nghiệp tư nhân,Để nhưng vài tôi của lớn.,593775000,Rejected,Bank Transfer
EXP0001678,DEP019,2025-01-26,Utilities,Mai và đối tác Công ty Trách nhiệm hữu hạn,Của tại đúng đã đã.,92593000,Pending,Cash
EXP0001679,DEP011,2025-07-10,Utilities,Vũ và Trần Công ty TNHH,Để trong đúng tôi khi số.,75154000,Rejected,Corporate Card
EXP0001680,DEP012,2026-03-01,Scholarship,Mai Lê Doanh nghiệp tư nhân,Bên một thay cũng một thay rất và theo.,208602000,Pending,Cash
EXP0001681,DEP017,2022-05-16,Scholarship,Mai Phạm Doanh nghiệp tư nhân,Cho vẫn để đến nào đến nếu.,63840000,Pending,Bank Transfer
EXP0001682,DEP008,2023-11-29,Equipment,Lê Tập Đoàn,Khi theo chỉ bạn bạn mỗi chưa.,191000000,Approved,Bank Transfer
EXP0001683,DEP015,2026-07-09,Equipment,Vũ và Bùi Công ty Cổ phần,Đúng đang cũng nơi tôi về về.,44193000,Rejected,Bank Transfer
EXP0001684,DEP019,2022-12-25,Research,Bùi và Đặng Công ty Cổ phần,Số tại này để với như.,414519000,Approved,Corporate Card
EXP0001685,DEP013,2023-12-07,Salary,Mai Công ty Hợp danh,Hoặc như tại tại.,346216000,Approved,Cash
EXP0001686,DEP010,2025-03-29,Marketing,Trần và Bùi Công ty TNHH,Thế để khi vì để.,101151000,Approved,Corporate Card
EXP0001687,DEP003,2023-04-26,Research,Lê và đối tác Công ty TNHH,Chỉ giữa nhiều cho rất nhưng cho sau.,114155000,Rejected,Cash
EXP0001688,DEP004,2025-06-01,Maintenance,Mai Công ty TNHH MTV,Nếu các như là khi vẫn giống.,128889000,Pending,Cash
EXP0001689,DEP003,2024-05-19,Salary,Hoàng và đối tác Công ty Hợp danh,Giữa đang cũng người.,278684000,Approved,Bank Transfer
EXP0001690,DEP001,2025-04-06,Office Supplies,Đặng và đối tác Công ty Hợp danh,Sau giống hơn khiến người với.,1025000,Approved,Cash
EXP0001691,DEP007,2022-08-23,Equipment,  Dương và đối tác Công ty Cổ phần   ,Thế đang chỉ chưa vì.,112435000,Approved,Cash
EXP0001692,DEP014,2025-09-18,Research,Mai và Mai Công ty Trách nhiệm hữu hạn,Từng được mà vì từng.,289591000,Rejected,Cash
EXP0001693,DEP005,2025-03-27,Research,Trần Hoàng Công ty Trách nhiệm hữu hạn,Này bạn từ của để.,116591000,Approved,Corporate Card
EXP0001694,DEP004,2022-08-15,Marketing,Phạm Trần Công ty Hợp danh,Tại để với dưới bạn nhưng như đang.,37290000,Rejected,Cash
EXP0001695,DEP010,2022-11-03,Office Supplies,Hoàng Bùi Công ty TNHH MTV,Chỉ đang với bạn như thì với.,26415000,Pending,Bank Transfer
EXP0001696,DEP001,2025-08-11,Scholarship,Bùi Công ty Cổ phần,Cho như vậy của thế.,210514000,Approved,Bank Transfer
EXP0001697,DEP008,2023-11-21,Marketing,Vũ và Vũ Tập Đoàn,Là của đã như tại giữa.,34927000,Rejected,Corporate Card
EXP0001698,DEP016,2024-04-09,Maintenance,Hoàng và đối tác Công ty Hợp danh,Đó tại được hơn bạn là thì với.,114559000,Approved,Cash
EXP0001699,DEP007,2026-02-04,Equipment,Phạm và đối tác Công ty Hợp danh,Nếu gần đó như như nào của là.,71000000,Rejected,Cash
EXP0001700,DEP007,2022-09-22,Research,Trần Vũ Công ty Cổ phần,Thay để của hơn.,360624000,Pending,Cash
EXP0001701,DEP016,2025-02-24,Office Supplies,Bùi Dương Công ty Hợp danh,Và cũng làm này chỉ để với với hơn.,15423000,Pending,Bank Transfer
EXP0001702,DEP001,2022-05-03,Maintenance,Vũ Công ty TNHH MTV,Sẽ với sẽ là này số tại.,43146000,Approved,Cash
EXP0001703,DEP010,2026-05-17,Marketing,Phạm và đối tác Công ty TNHH MTV,Không với như gần chưa nhưng.,34391000,Rejected,Bank Transfer
EXP0001704,DEP003,2024-06-05,Salary,Phạm Trần Công ty Cổ phần,Thế bên như điều dưới vài.,767450000,Rejected,Corporate Card
EXP0001705,DEP013,2026-01-14,Salary,Hoàng Phạm Công ty Cổ phần,Từ khi đã khiến gần cũng.,879988000,Rejected,Bank Transfer
EXP0001706,DEP004,2025-10-28,Maintenance,Đặng và đối tác Doanh nghiệp tư nhân,Của người sẽ có chỉ thì hoặc.,44591000,Pending,Bank Transfer
EXP0001707,DEP009,2024-05-25,Scholarship,Trần Mai Công ty Trách nhiệm hữu hạn,Đi của thế vậy đi.,209680000,Pending,Corporate Card
EXP0001708,DEP008,2025-07-30,Maintenance,Trần Lê Công ty TNHH MTV,Không mỗi vẫn với người số hơn cũng.,135247000,Rejected,Cash
EXP0001709,DEP005,2024-03-04,Marketing,Dương Dương Công ty Hợp danh,Với đã vì vậy đang đang đi từng chỉ.,169983000,Approved,Corporate Card
EXP0001710,DEP015,06/01/2023,Research,Dương Dương Công ty TNHH MTV,Cũng theo trong của.,193043000,Approved,Corporate Card
EXP0001711,DEP010,2022-09-11,Marketing,Vũ và Trần Công ty Trách nhiệm hữu hạn,Nhiều dưới mỗi thế mỗi nếu vài.,94822000,Rejected,Corporate Card
EXP0001712,DEP010,2022-12-09,Office Supplies,Hoàng và Trần Doanh nghiệp tư nhân,Không mỗi tại người.,7391000,Rejected,Corporate Card
EXP0001713,DEP005,2024-04-19,Salary,phạm và đối tác công ty tnhh,Giống bên không đã.,296267000,Rejected,Bank Transfer
EXP0001714,DEP009,2026-07-18,Equipment,Nguyễn Vũ Công ty Hợp danh,Giữa nơi tại để nếu giống.,44081000,Approved,Bank Transfer
EXP0001715,DEP004,2025-01-12,Maintenance,Mai và đối tác Công ty TNHH,Để cho đúng của chỉ giữa.,91446000,Approved,Bank Transfer
EXP0001716,DEP018,2023-09-03,Office Supplies,Dương và đối tác Tập Đoàn,Từ gần rất đã chỉ có từng mỗi.,27048000,Approved,Bank Transfer
EXP0001717,DEP016,2023-08-05,Marketing,Bùi Doanh nghiệp tư nhân,Từ giống một số điều khi trong hoặc điều.,108582000,Pending,Cash
EXP0001718,DEP018,2022-06-11,Scholarship,Vũ Hoàng Tập Đoàn,Nơi chỉ từ chỉ hơn người là nhưng rất.,13658000,Rejected,Corporate Card
EXP0001719,DEP018,2022-11-11,Maintenance,Mai và đối tác Doanh nghiệp tư nhân,Này như đúng giống được.,114605000,Rejected,Corporate Card
EXP0001720,DEP006,2023-12-31,Scholarship,Bùi và Mai Công ty Trách nhiệm hữu hạn,Vì hơn như trong khi bên.,203576000,Pending,Cash
EXP0001721,DEP009,2026-05-26,Marketing,Lê Phạm Công ty TNHH MTV,Tự từ một các của.,83437000,Pending,Bank Transfer
EXP0001722,DEP009,2024-03-29,Scholarship,Phạm Tập Đoàn,Với tại nơi đi.,232330000,Pending,Cash
EXP0001723,DEP007,2023-08-23,Office Supplies,Bùi Công ty Hợp danh,Như tại vài với sẽ với.,6457000,Pending,Bank Transfer
EXP0001724,DEP014,2026-02-18,Marketing,Dương Đặng Công ty Trách nhiệm hữu hạn,Cũng về của thì như và.,46919000,Approved,Corporate Card
EXP0001725,DEP014,2022-05-04,Office Supplies,Mai Công ty TNHH,Đang số cũng đến thế tôi tại cách sẽ.,12056000,Pending,Bank Transfer
EXP0001726,DEP017,2022-01-09,Salary,Bùi Công ty TNHH MTV,Vài của về cách tự với được các chỉ.,310750000,Pending,Bank Transfer
EXP0001727,DEP007,2024-08-11,Equipment,Hoàng và Lê Công ty Cổ phần,Tự gần để từ bên thì như.,121578000,Pending,Bank Transfer
EXP0001728,DEP002,2022-01-23,Scholarship,Đặng và Bùi Tập Đoàn,Sẽ có làm các rất như để.,111759000,Pending,Bank Transfer
EXP0001729,DEP010,2026-05-08,Equipment,Phạm Bùi Tập Đoàn,Vẫn giống hơn chỉ đúng có vậy.,199298000,Approved,Bank Transfer
EXP0001730,DEP011,2023-06-27,Salary,Hoàng Tập Đoàn,Hơn thì có cũng khi.,250811000,Rejected,Bank Transfer
EXP0001731,DEP018,2025-04-23,Office Supplies,Đặng Hoàng Công ty Cổ phần,Được bạn cũng hơn.,20328000,Approved,Bank Transfer
EXP0001732,DEP020,2025-12-12,Research,Phạm và đối tác Công ty Trách nhiệm hữu hạn,Thì thay không bạn mỗi.,199298000,Pending,Corporate Card
EXP0001733,DEP020,2026-03-03,Equipment,Hoàng và Trần Công ty Hợp danh,Được thế cách cho của theo.,164535000,Rejected,Cash
EXP0001734,DEP003,2023-02-21,Maintenance,Nguyễn Vũ Công ty Hợp danh,Trong làm trong như như nhưng làm vì.,37915000,Approved,Corporate Card
EXP0001735,DEP007,2025-06-04,Equipment,Dương và Phạm Công ty TNHH,Từ như giống nơi cách.,27360000,Approved,Bank Transfer
EXP0001736,DEP008,2023-03-17,Utilities,Trần và Phạm Tập Đoàn,Tự người trong để.,16088000,Approved,Bank Transfer
EXP0001737,DEP012,2022-01-11,Salary,Dương và đối tác Công ty TNHH MTV,Thì để là giống trong để.,877943000,Pending,Cash
EXP0001738,DEP020,2025-12-29,Salary,Mai Phạm Công ty TNHH MTV,Bên từng nhiều được thế cũng cũng cũng.,935911000,Rejected,Corporate Card
EXP0001739,DEP003,2024-06-06,Utilities,Đặng và đối tác Công ty Trách nhiệm hữu hạn,Điều của mỗi chưa cũng.,10175000,Pending,Bank Transfer
EXP0001740,DEP010,2025-11-25,Equipment,Nguyễn Doanh nghiệp tư nhân,Để số hơn theo.,165288000,Approved,Cash
EXP0001741,DEP009,2022-02-26,Maintenance,Nguyễn và Lê Công ty Hợp danh,Để đúng nhiều sẽ trong cách dưới.,86139000,Pending,Bank Transfer
EXP0001742,DEP015,2025-08-03,Scholarship,Dương và đối tác Công ty Hợp danh,Vẫn giống thay một khi một mà đó với.,106227000,Pending,Bank Transfer
EXP0001743,DEP001,2024-07-13,Equipment,Vũ Nguyễn Công ty TNHH,Trong như được mà cho thì như và để.,113537000,Approved,Bank Transfer
EXP0001744,DEP012,2023-05-05,Salary,Dương Công ty Cổ phần,Có thế của gần thì nhiều.,543746000,Approved,Cash
EXP0001745,DEP001,2023-12-16,Office Supplies,Vũ và đối tác Công ty Cổ phần,Tự làm nhiều khiến tôi.,1194000,Rejected,Bank Transfer
EXP0001746,DEP014,2026-04-28,Marketing,Phạm và Đặng Công ty TNHH MTV,Lớn với người như lớn khi theo được.,138329000,Pending,Cash
EXP0001747,DEP001,2023-12-29,Scholarship,Hoàng Lê Công ty TNHH,Đi cũng thế hoặc đã.,272531000,Approved,Cash
EXP0001748,DEP017,2026-05-14,Office Supplies,Phạm và đối tác Tập Đoàn,Cái cũng cái sẽ cách với cho đã.,22282000,Approved,Bank Transfer
EXP0001749,DEP004,2022-10-28,Marketing,Mai Đặng Doanh nghiệp tư nhân,Như của thay chỉ của để.,73526000,Pending,Corporate Card
EXP0001750,DEP014,2026-04-07,Utilities,Đặng Nguyễn Công ty Trách nhiệm hữu hạn,Giống trong được nào bạn giống.,84915000,Pending,Bank Transfer
EXP0001751,DEP011,2022-07-19,Marketing,Lê và Hoàng Công ty TNHH MTV,Một từ cũng như làm khiến thay.,122010000,Approved,Bank Transfer
EXP0001752,DEP001,2024-04-24,Research,Lê và Đặng Doanh nghiệp tư nhân,Mỗi của sau bên có.,30623000,Pending,Bank Transfer
EXP0001753,DEP012,2022-07-06,Utilities,Hoàng và Hoàng Công ty TNHH,Thay số là từ nơi đang số.,38563000,Pending,Cash
EXP0001754,DEP008,2022-06-03,Research,Trần Công ty TNHH MTV,Mỗi và cách về.,150076000,Pending,Corporate Card
EXP0001755,DEP002,2024-04-22,Research,Hoàng Phạm Công ty TNHH MTV,Mỗi đang giữa đúng đang.,275721000,Approved,Cash
EXP0001756,DEP011,2022-12-14,Marketing,Mai và đối tác Công ty TNHH MTV,Người khiến khi bên với đến vì.,163463000,Rejected,Cash
EXP0001757,DEP018,2025-12-18,Office Supplies,Mai Tập Đoàn,Giống mỗi hơn của như nhiều hơn.,10587000,Rejected,Corporate Card
EXP0001758,DEP018,2025-05-22,Salary,Phạm Tập Đoàn,Tự như trong số thế không chưa.,701498000,Approved,Corporate Card
EXP0001759,DEP013,2025-03-19,Marketing,Trần Công ty Hợp danh,Đó với các không với cũng khi đến thay.,23469000,Approved,Corporate Card
EXP0001760,DEP018,2024-04-03,Equipment,Đặng Công ty TNHH,Từ hơn sẽ vì không nào.,118775000,Approved,Bank Transfer
EXP0001761,DEP006,2025-03-16,Research,Đặng và Nguyễn Tập Đoàn,Chỉ cách về thay.,491606000,Approved,Bank Transfer
EXP0001762,DEP013,2022-06-10,Utilities,Mai Doanh nghiệp tư nhân,Trong khi một với làm.,25077000,Pending,Bank Transfer
EXP0001763,DEP012,2023-10-21,Research,Dương Phạm Công ty TNHH,Để nào giống thế bên số như.,44237000,Approved,Bank Transfer
EXP0001764,DEP015,2022-06-20,Office Supplies,Lê Vũ Tập Đoàn,Có cái chỉ theo điều vẫn không hoặc dưới.,12809000,Approved,Cash
EXP0001765,DEP007,2022-10-25,Scholarship,Đặng và Nguyễn Công ty TNHH,Nào tại đi mỗi giống như vì.,36028000,Rejected,Cash
EXP0001766,DEP005,2025-08-31,Scholarship,Đặng Công ty Trách nhiệm hữu hạn,Vậy tại cái cũng vậy tôi vì như giữa.,239829000,Pending,Bank Transfer
EXP0001767,DEP012,2024-07-05,Marketing,Mai và Hoàng Doanh nghiệp tư nhân,Mà của dưới gần của như giống với.,105810000,Pending,Corporate Card
EXP0001768,DEP013,2023-01-20,Salary,Nguyễn Vũ Công ty Hợp danh,Theo sau này chỉ.,801179000,Pending,Bank Transfer
EXP0001769,DEP003,2024-04-02,Maintenance,Dương và đối tác Công ty Hợp danh,Cũng vậy các trong.,146014000,Approved,Bank Transfer
EXP0001770,DEP009,2025-03-07,Maintenance,Lê Công ty TNHH,Vài như cái thế như bạn để.,31552000,Approved,Cash
EXP0001771,DEP020,2022-11-28,Utilities,Mai Công ty Hợp danh,Khi và một về điều khiến như.,7554000,Rejected,Corporate Card
EXP0001772,DEP008,2024-02-10,Marketing,Bùi và đối tác Công ty Cổ phần,Khi thế của và từng trong.,22326000,Approved,Cash
EXP0001773,DEP006,2022-10-08,Maintenance,Vũ và Mai Công ty Cổ phần,Trong một như giữa số.,122331000,Pending,Corporate Card
EXP0001774,DEP020,2025-06-12,Maintenance,Trần Nguyễn Công ty TNHH,Bên từng gần để để thì đã từng của.,147902000,Pending,Cash
EXP0001775,DEP004,2023-09-03,Research,Lê Hoàng Công ty TNHH MTV,Tôi người như mỗi mỗi mà khiến đó.,414735000,Pending,Bank Transfer
EXP0001776,DEP020,2026-01-31,Equipment,Hoàng Tập Đoàn,Của của bạn sẽ thì bên vẫn nhiều cho.,57140000,Rejected,Cash
EXP0001777,DEP012,2025-01-12,Office Supplies,Dương Dương Doanh nghiệp tư nhân,Bên như như khiến trong với.,7864000,Pending,Cash
EXP0001778,DEP014,2024-11-27,Research,Trần và đối tác Công ty TNHH MTV,Là một theo là theo từng các để nào.,92109000,Approved,Cash
EXP0001779,DEP007,2024-12-12,Research,Hoàng và đối tác Công ty TNHH MTV,Từng từ giữa với.,439361000,Rejected,Cash
EXP0001780,DEP013,2024-02-07,Office Supplies,Vũ và Nguyễn Tập Đoàn,Số từ từ cái khiến.,11956000,Pending,Corporate Card
EXP0001781,DEP011,16/04/2024,Maintenance,Mai Công ty Hợp danh,Là từ đang bạn.,79529000,Rejected,Corporate Card
EXP0001782,DEP012,2022-11-21,Scholarship,Đặng và Bùi Công ty Hợp danh,Đó mỗi như tại để rất như hoặc.,60992000,Rejected,Cash
EXP0001783,DEP015,2025-01-02,Salary,Phạm và đối tác Công ty Cổ phần,Với từng hoặc chỉ nếu với để không nơi.,902585000,Rejected,Bank Transfer
EXP0001784,DEP020,23/05/2022,Salary,Dương Lê Công ty Hợp danh,Hơn thế lớn hơn về.,960103000,Pending,Corporate Card
EXP0001785,DEP009,2024-12-11,Equipment,Nguyễn và Phạm Công ty Hợp danh,Là thì của giữa dưới.,196303000,Rejected,Corporate Card
EXP0001786,DEP018,2023-08-28,Research,Vũ và đối tác Tập Đoàn,Cách để nào cũng rất tại.,144575000,Pending,Bank Transfer
EXP0001787,DEP005,2024-09-23,Salary,Mai Mai Công ty Hợp danh,Của trong người vẫn nếu.,963507000,Rejected,Cash
EXP0001788,DEP003,2022-02-23,Equipment,Phạm Phạm Công ty Trách nhiệm hữu hạn,Được vậy đến khiến đang.,337803000,Approved,Corporate Card
EXP0001789,DEP018,2026-04-22,Salary,hoàng công ty hợp danh,Của từ của cũng theo để từng.,334752000,Rejected,Cash
EXP0001790,DEP020,2023-08-08,Equipment,Vũ Doanh nghiệp tư nhân,Của bên từ tự.,322815000,Pending,Bank Transfer
EXP0001791,DEP005,2022-12-06,Office Supplies,Trần Công ty Trách nhiệm hữu hạn,Hoặc chỉ từ hơn cũng.,23332000,Approved,Corporate Card
EXP0001792,DEP010,2024-09-25,Scholarship,Dương Phạm Công ty Hợp danh,Số chưa của làm.,174874000,Approved,Corporate Card
EXP0001793,DEP016,2025-09-22,Maintenance,Nguyễn và Phạm Công ty Cổ phần,Khi dưới với cho trong.,65235000,Pending,Cash
EXP0001794,DEP006,2022-01-11,Salary,Dương và đối tác Tập Đoàn,Sẽ theo người khiến tôi của hoặc trong để.,354785000,Rejected,Cash
EXP0001795,DEP013,2025-11-07,Office Supplies,Hoàng và Vũ Công ty Trách nhiệm hữu hạn,Sẽ như nhưng dưới có mà vì.,8716000,Approved,Bank Transfer
EXP0001796,DEP007,2026-06-13,Salary,Hoàng và Nguyễn Công ty Cổ phần,Các nhiều với nào lớn chưa hoặc đúng để.,717680000,Rejected,Bank Transfer
EXP0001797,DEP006,2022-12-28,Marketing,Lê và đối tác Công ty Hợp danh,Tự đang để khi làm với của.,7299000,Pending,Corporate Card
EXP0001798,DEP005,2025-02-04,Utilities,Đặng Tập Đoàn,Khiến nào từ của cái gần trong không.,11219000,Approved,Bank Transfer
EXP0001799,DEP005,2022-09-10,Maintenance,Vũ và Lê Tập Đoàn,Tôi khi tôi bên.,104257000,Approved,Corporate Card
EXP0001800,DEP020,2025-07-09,Scholarship,Vũ Công ty Trách nhiệm hữu hạn,Để sau đi từ nơi như.,171724000,Approved,Cash
