Invoice_ID,Student_ID,Semester,Academic_Year,Invoice_Date,Due_Date,Tuition_Fee,Scholarship_Amount,Late_Fee,Total_Amount,Invoice_Status
INV0002716,STU000056,HK2,2027-2028,2027-03-18,2027-05-08,13271000,0,0,13271000,Issued
INV0002717,STU001099,HK1,2028-2029,2028-04-19,2028-06-04,30884000,15442000,0,15442000,Issued
INV0002718,STU000667,HK1,2021-2022,2021-11-12,2021-12-23,30623000,0,0,30623000,Issued
INV0002719,STU000838,HK Hè,2020-2021,2020-06-19,2020-08-13,9391000,0,0,9391000,Issued
INV0002720,STU001096,HK1,2027-2028,2027-03-18,2027-04-19,13533000,6766000,0,6767000,Issued
INV0002721,STU000009,HK2,2019-2020,2019-12-13,2020-01-11,9147000,2287000,540000,7400000,Overdue
INV0002722,STU001237,HK Hè,2027-2028,2027-08-19,2027-09-23,33632000,3363000,0,30269000,Paid
INV0002723,STU000651,HK2,2023-2024,2023-02-15,2023-03-21,34963000,0,0,34963000,Issued
INV0002724,STU001247,HK1,2026-2027,2026-07-16,2026-09-12,14826000,0,0,14826000,Paid
INV0002725,STU000041,HK1,2026-2027,2026-08-25,2026-09-18,34473000,0,649000,35122000,Paid
INV0002726,STU000629,HK1,2025-2026,2025-05-05,2025-06-25,31047000,3105000,885000,28827000,Overdue
INV0002727,STU001353,HK2,2026-2027,2026-07-14,2026-08-13,23598000,0,0,23598000,Paid
INV0002728,STU001457,HK1,2024-2025,2024-05-16,17/06/2024,29922000,0,0,29922000,Issued
INV0002729,STU001051,HK2,2026-2027,2026-07-20,2026-08-09,14608000,0,0,14608000,Issued
INV0002730,STU000454,HK2,2023-2024,2023-04-12,2023-05-26,17014000,1701000,0,15313000,Paid
INV0002731,STU000134,HK2,2024-2025,2024-03-01,2024-04-05,12618000,0,0,12618000,Paid
INV0002732,STU000322,HK1,2027-2028,2027-04-13,2027-05-13,15469000,1547000,0,13922000,Issued
INV0002733,STU000535,HK1,2027-2028,26/02/2027,2027-03-28,22430000,2243000,0,20187000,Partially Paid
INV0002734,STU000369,HK1,2029-2030,2029-05-19,2029-06-28,25620000,6405000,678000,19893000,Overdue
INV0002735,STU000304,HK Hè,2026-2027,2026-10-24,2026-11-17,24144000,0,0,24144000,Partially Paid
INV0002736,STU001053,HK2,2029-2030,2029-11-26,2029-12-31,17735000,1774000,0,15961000,Issued
INV0002737,STU000604,HK1,2026-2027,2026-07-23,2026-09-11,27276000,2728000,0,24548000,Issued
INV0002738,STU000889,HK2,2030-2031,2030-04-12,2030-05-22,33751000,16876000,579000,17454000,Overdue
INV0002739,STU000003,HK1,2025-2026,2025-02-03,2025-03-02,10010000,1001000,431000,9440000,Partially Paid
INV0002740,STU001126,HK1,2020-2021,2020-09-19,2020-11-02,8534000,0,0,8534000,Issued
INV0002741,STU000310,HK2,2025-2026,2025-09-26,2025-10-29,31941000,7985000,0,23956000,Paid
INV0002742,STU000926,HK1,2023-2024,2023-08-22,2023-10-09,34444000,0,0,34444000,Paid
INV0002743,STU001273,HK1,2024-2025,2024-04-18,2024-06-17,19348000,0,1186000,20534000,Overdue
INV0002744,STU000558,HK Hè,2027-2028,2027-01-24,2027-02-28,34957000,0,0,34957000,Issued
INV0002745,STU000300,HK1,2027-2028,2027-07-26,2027-08-24,15020000,0,0,15020000,Paid
INV0002746,STU000388,HK1,2027-2028,2027-10-06,2027-10-26,34128000,0,0,34128000,Paid
INV0002747,STU000918,HK2,2026-2027,2026-04-10,10/05/2026,25962000,6490000,0,19472000,Partially Paid
INV0002748,STU000313,HK2,2021-2022,2021-10-20,2021-12-12,28381000,0,0,28381000,Partially Paid
INV0002749,STU001221,HK2,2026-2027,2026-01-22,2026-02-19,33070000,0,0,33070000,Partially Paid
INV0002750,STU000230,HK2,2023-2024,2023-12-23,2024-01-14,9587000,0,0,9587000,Partially Paid
INV0002751,STU000793,HK1,2025-2026,2025-11-26,2026-01-03,33583000,0,0,33583000,Paid
INV0002752,STU000645,HK2,2021-2022,2021-12-18,2022-01-24,22498000,0,0,22498000,Paid
INV0002753,STU000974,HK1,2029-2030,2029-08-03,2029-09-24,30004000,3000000,0,27004000,Paid
INV0002754,STU001099,HK1,2027-2028,2027-02-22,2027-03-27,12468000,0,519000,12987000,Paid
INV0002755,STU000270,HK Hè,2024-2025,2024-07-02,2024-08-29,14408000,1441000,0,12967000,Partially Paid
INV0002756,STU000626,HK Hè,2025-2026,2025-08-09,2025-09-21,23417000,0,0,23417000,Paid
INV0002757,STU001391,HK2,2024-2025,2024-11-04,10/12/2024,13567000,0,0,13567000,Paid
INV0002758,STU000797,HK Hè,2023-2024,2023-10-18,2023-12-15,10082000,5041000,0,5041000,Issued
INV0002759,STU000753,HK Hè,2025-2026,2025-11-11,2025-12-19,11164000,2791000,0,8373000,Partially Paid
INV0002760,STU000554,HK Hè,2021-2022,2021-04-28,2021-06-01,23443000,2344000,0,21099000,Overdue
INV0002761,STU001082,HK1,2026-2027,2026-07-09,2026-09-04,12023000,1202000,0,10821000,Issued
INV0002762,STU001217,HK2,2026-2027,2026-03-15,2026-04-24,11503000,5752000,0,5751000,Overdue
INV0002763,STU000690,HK Hè,2023-2024,2023-03-25,2023-04-17,18516000,1852000,0,16664000,Partially Paid
INV0002764,STU000269,HK Hè,2027-2028,2027-12-30,2028-02-01,34203000,0,0,34203000,Partially Paid
INV0002765,STU000012,HK2,2022-2023,2022-05-28,2022-07-17,8552000,0,0,8552000,Issued
INV0002766,STU001075,HK2,2025-2026,2025-05-17,2025-07-13,9234000,4617000,0,4617000,Paid
INV0002767,STU000725,HK2,2025-2026,2025-07-04,2025-08-02,22605000,0,0,22605000,Paid
INV0002768,STU000828,HK2,2026-2027,2026-09-10,2026-09-30,20407000,0,572000,20979000,Overdue
INV0002769,STU000580,HK Hè,2024-2025,2024-03-01,2024-04-05,24203000,0,611000,24814000,Partially Paid
INV0002770,STU000883,HK1,2026-2027,2026-08-19,2026-09-12,25290000,0,0,25290000,Overdue
INV0002771,STU001139,HK Hè,2025-2026,2025-08-25,2025-10-17,31128000,0,1059000,32187000,Overdue
INV0002772,STU000029,HK Hè,2021-2022,2021-06-01,2021-07-14,31428000,7857000,0,23571000,Issued
INV0002773,STU000064,HK2,2025-2026,2025-02-14,2025-04-14,20133000,0,0,20133000,Paid
INV0002774,STU000367,HK2,2024-2025,2024-09-10,2024-10-01,17543000,0,1099000,18642000,Partially Paid
INV0002775,STU000558,HK2,2027-2028,2027-02-12,2027-03-13,34602000,0,1392000,35994000,Overdue
INV0002776,STU000607,HK2,2021-2022,2021-03-04,2021-04-30,18964000,4741000,273000,14496000,Issued
INV0002777,STU001186,HK Hè,2026-2027,2026-12-14,2027-02-08,31457000,7864000,0,23593000,Paid
INV0002778,STU000726,HK1,2021-2022,2021-09-12,2021-10-27,21755000,0,0,21755000,Paid
INV0002779,STU000612,HK2,2025-2026,2025-10-29,2025-11-28,16993000,4248000,0,12745000,Paid
INV0002780,STU001128,HK1,2025-2026,2025-06-10,2025-07-14,9134000,0,0,9134000,Partially Paid
INV0002781,STU000970,HK Hè,2024-2025,2024-11-26,2025-01-23,13039000,0,797000,13836000,Overdue
INV0002782,STU001345,HK1,2028-2029,2028-02-21,2028-03-22,8862000,0,691000,9553000,Partially Paid
INV0002783,STU001011,HK1,2025-2026,2025-10-14,2025-12-06,23861000,5965000,0,17896000,Issued
INV0002784,STU000416,HK2,2028-2029,2028-12-10,2029-01-13,18602000,9301000,456000,9757000,Paid
INV0002785,STU000312,HK1,2024-2025,2024-04-21,2024-05-27,8612000,0,0,8612000,Paid
INV0002786,STU000507,HK2,2021-2022,27/10/2021,2021-11-29,19200000,9600000,0,9600000,Paid
INV0002787,STU001455,HK1,2025-2026,2025-11-11,2026-01-05,22549000,0,0,22549000,Issued
INV0002788,STU000178,HK2,2024-2025,2024-05-11,2024-06-07,8542000,4271000,0,4271000,Overdue
INV0002789,STU000885,HK2,2025-2026,2025-08-19,2025-10-09,9630000,4815000,857000,5672000,Issued
INV0002790,STU000143,HK Hè,2025-2026,2025-11-23,2025-12-31,12122000,0,0,12122000,Overdue
INV0002791,STU000073,HK2,2022-2023,2022-03-04,2022-04-15,32604000,3260000,131000,29475000,Issued
INV0002792,STU001197,HK2,2026-2027,2026-07-23,13/09/2026,17613000,0,0,17613000,Issued
INV0002793,STU000808,HK Hè,2026-2027,2026-08-29,2026-10-26,26538000,13269000,0,13269000,Issued
INV0002794,STU001128,HK2,2023-2024,2023-12-17,2024-01-27,25878000,2588000,1258000,24548000,Issued
INV0002795,STU001326,HK2,2022-2023,2022-09-04,2022-10-08,18188000,0,0,18188000,Issued
INV0002796,STU000839,HK2,2026-2027,2026-11-12,2026-12-15,23588000,2359000,0,21229000,Overdue
INV0002797,STU000351,HK2,2024-2025,2024-12-08,2025-01-02,28606000,14303000,0,14303000,Partially Paid
INV0002798,STU000405,HK Hè,2026-2027,2026-02-22,25/03/2026,34385000,17192000,0,17193000,Overdue
INV0002799,STU001190,HK2,2026-2027,2026-02-10,2026-03-27,24743000,2474000,0,22269000,Partially Paid
INV0002800,STU000825,HK1,2024-2025,2024-04-28,2024-06-16,34871000,3487000,0,31384000,Issued
INV0002801,STU001117,HK2,2023-2024,2023-04-12,2023-05-04,18870000,9435000,0,9435000,Issued
INV0002802,STU000552,HK2,2023-2024,2023-08-06,2023-09-09,24494000,12247000,0,12247000,Partially Paid
INV0002803,STU000546,HK1,2026-2027,2026-03-17,2026-05-16,12022000,0,0,12022000,Issued
INV0002804,STU000791,HK1,2028-2029,2028-06-01,2028-07-01,23612000,0,0,23612000,Issued
INV0002805,STU000863,HK Hè,2024-2025,2024-04-12,2024-06-08,34703000,0,0,34703000,Issued
INV0002806,STU000133,HK2,2022-2023,2022-10-15,2022-11-29,14489000,0,0,14489000,Issued
INV0002807,STU001258,HK2,2024-2025,2024-11-29,2025-01-20,22030000,11015000,0,11015000,Partially Paid
INV0002808,STU000536,HK Hè,2022-2023,2022-10-20,2022-12-15,28495000,14248000,0,14247000,Issued
INV0002809,STU001479,HK2,2024-2025,2024-11-23,2024-12-15,29570000,0,0,29570000,Overdue
INV0002810,STU000238,HK Hè,2023-2024,2023-05-17,2023-06-17,31143000,0,0,31143000,Paid
INV0002811,STU000396,HK Hè,2026-2027,2026-10-17,2026-12-05,25189000,0,0,25189000,Paid
INV0002812,STU001318,HK Hè,2027-2028,2027-07-28,2027-08-21,10759000,0,0,10759000,Paid
INV0002813,STU000205,HK2,2027-2028,2027-01-25,2027-03-07,32632000,16316000,0,16316000,Issued
INV0002814,STU000746,HK1,2029-2030,2029-04-02,2029-05-13,32087000,0,0,32087000,Paid
INV0002815,STU001256,HK1,2025-2026,2025-02-05,2025-03-18,22060000,0,1084000,23144000,Partially Paid
INV0002816,STU000300,HK2,2025-2026,2025-12-24,2026-02-20,24862000,0,0,24862000,Overdue
INV0002817,STU001059,HK2,2028-2029,2028-03-19,2028-05-07,32773000,0,0,32773000,Paid
INV0002818,STU000738,HK1,2029-2030,2029-10-09,2029-11-02,9787000,0,0,9787000,Issued
INV0002819,STU000160,HK Hè,2021-2022,2021-10-24,2021-11-26,29775000,7444000,0,22331000,Overdue
INV0002820,STU000949,HK Hè,2024-2025,2024-01-28,2024-03-03,12525000,6262000,0,6263000,Overdue
INV0002821,STU000355,HK2,2023-2024,2023-03-15,2023-05-12,26849000,0,0,26849000,Paid
INV0002822,STU000242,HK Hè,2028-2029,2028-09-13,2028-10-25,17729000,1773000,0,15956000,Partially Paid
INV0002823,STU000035,HK1,2025-2026,2025-06-26,2025-08-16,16680000,4170000,102000,12612000,Partially Paid
INV0002824,STU000252,HK1,2020-2021,2020-12-03,2020-12-31,15073000,0,1411000,16484000,Paid
INV0002825,STU000773,HK1,2026-2027,2026-08-09,2026-09-05,24375000,0,0,24375000,Partially Paid
INV0002826,STU000251,HK Hè,2027-2028,2027-01-04,2027-01-24,12924000,0,0,12924000,Issued
INV0002827,STU001467,HK1,2025-2026,23/03/2025,2025-05-22,32854000,0,916000,33770000,Paid
INV0002828,STU000555,HK2,2026-2027,2026-04-02,2026-05-24,13439000,3360000,0,10079000,Paid
INV0002829,STU000996,HK1,2027-2028,2027-02-18,2027-03-27,28129000,2813000,243000,25559000,Paid
INV0002830,STU000452,HK Hè,2025-2026,2025-03-27,2025-04-22,33995000,0,0,33995000,Partially Paid
INV0002831,STU000810,HK Hè,2022-2023,2022-07-24,2022-09-10,15551000,0,870000,16421000,Overdue
INV0002832,STU000146,HK1,2024-2025,2024-12-29,2025-02-13,26534000,13267000,1129000,14396000,Partially Paid
INV0002833,STU000526,HK2,2024-2025,2024-08-10,2024-09-02,14464000,0,0,14464000,Paid
INV0002834,STU000775,HK2,2024-2025,2024-02-15,2024-03-18,18680000,1868000,107000,16919000,Partially Paid
INV0002835,STU000046,HK2,2023-2024,2023-07-21,2023-08-13,19859000,9930000,0,9929000,Overdue
INV0002836,STU001361,HK Hè,2025-2026,2025-08-28,2025-09-17,17496000,1750000,1171000,16917000,Issued
INV0002837,STU001411,HK Hè,2025-2026,2025-02-20,2025-04-02,14547000,7274000,401000,7674000,Partially Paid
INV0002838,STU000929,HK1,2024-2025,2024-02-18,2024-04-14,26141000,0,0,26141000,Paid
INV0002839,STU000268,HK1,2026-2027,16/01/2026,2026-02-09,34462000,0,132000,34594000,Issued
INV0002840,STU001268,HK2,2025-2026,2025-01-04,2025-02-04,21947000,0,0,21947000,Partially Paid
INV0002841,STU001421,HK1,2025-2026,2025-02-01,2025-03-13,16164000,1616000,0,14548000,Issued
INV0002842,STU001006,HK Hè,2027-2028,2027-05-15,2027-07-13,16206000,4052000,0,12154000,Paid
INV0002843,STU000349,HK2,2025-2026,2025-02-07,2025-03-26,14849000,0,0,14849000,Partially Paid
INV0002844,STU000277,HK Hè,2025-2026,2025-10-13,2025-11-15,18624000,4656000,0,13968000,Partially Paid
INV0002845,STU000591,HK1,2026-2027,2026-11-12,2026-12-06,11616000,0,0,11616000,Partially Paid
INV0002846,STU000687,HK1,2022-2023,2022-07-17,2022-09-07,34318000,0,0,34318000,Issued
INV0002847,STU001142,HK Hè,2024-2025,2024-05-02,2024-06-05,13995000,0,0,13995000,Paid
INV0002848,STU001275,HK Hè,2023-2024,2023-03-13,2023-04-26,21183000,10592000,0,10591000,Paid
INV0002849,STU001323,HK2,2023-2024,2023-07-18,2023-09-14,25444000,2544000,532000,23432000,Paid
INV0002850,STU000432,HK1,2029-2030,2029-04-05,2029-05-27,12593000,1259000,0,11334000,Partially Paid
INV0002851,STU000728,HK2,2023-2024,2023-05-08,2023-06-30,11201000,5600000,0,5601000,Overdue
INV0002852,STU000444,HK2,2026-2027,02/06/2026,2026-07-23,24846000,2485000,0,22361000,Issued
INV0002853,STU000858,HK2,2023-2024,2023-10-02,2023-10-27,25633000,12816000,1056000,13873000,Paid
INV0002854,STU000485,HK1,2025-2026,2025-05-13,2025-06-11,32985000,3298000,0,29687000,Paid
INV0002855,STU000711,HK2,2027-2028,2027-02-22,2027-03-21,31209000,0,0,31209000,Overdue
INV0002856,STU000734,HK Hè,2024-2025,2024-11-04,2024-12-25,30323000,15162000,127000,15288000,Issued
INV0002857,STU000785,HK2,2020-2021,2020-11-19,2020-12-13,31023000,0,0,31023000,Paid
INV0002858,STU001326,HK Hè,2025-2026,2025-01-15,2025-03-06,15464000,1546000,0,13918000,Partially Paid
INV0002859,STU001347,HK2,2027-2028,2027-02-28,2027-04-29,14336000,7168000,0,7168000,Partially Paid
INV0002860,STU000212,HK Hè,2024-2025,2024-04-27,2024-05-22,29804000,14902000,0,14902000,Overdue
INV0002861,STU000764,HK Hè,2025-2026,2025-01-23,2025-03-03,14947000,1495000,118000,13570000,Partially Paid
INV0002862,STU000699,HK2,2022-2023,2022-07-20,2022-09-18,16732000,4183000,0,12549000,Overdue
INV0002863,STU001121,HK1,2023-2024,2023-09-05,2023-10-13,26145000,2614000,0,23531000,Paid
INV0002864,STU000046,HK Hè,2023-2024,2023-04-16,2023-05-06,15301000,0,0,15301000,Overdue
INV0002865,STU001410,HK2,2024-2025,2024-08-23,2024-10-14,26017000,2602000,0,23415000,Overdue
INV0002866,STU001259,HK Hè,2028-2029,2028-06-16,2028-07-13,34404000,3440000,0,30964000,Partially Paid
INV0002867,STU001172,HK Hè,2025-2026,2025-04-12,2025-05-03,31159000,0,0,31159000,Overdue
INV0002868,STU000313,HK Hè,2025-2026,2025-08-26,2025-09-21,33263000,0,0,33263000,Overdue
INV0002869,STU001101,HK Hè,2027-2028,2027-03-06,2027-03-31,9554000,0,0,9554000,Partially Paid
INV0002870,STU001453,HK1,2023-2024,2023-04-02,2023-05-12,15428000,0,0,15428000,Paid
INV0002871,STU000084,HK1,2025-2026,2025-09-08,2025-10-23,10534000,2634000,0,7900000,Overdue
INV0002872,STU000548,HK Hè,2026-2027,2026-10-28,2026-11-20,30142000,3014000,0,27128000,Issued
INV0002873,STU001258,HK Hè,2028-2029,2028-04-01,2028-05-02,10564000,0,174000,10738000,Issued
INV0002874,STU001466,HK2,2024-2025,2024-07-21,2024-08-18,16433000,8216000,0,8217000,Overdue
INV0002875,STU000181,HK Hè,2025-2026,2025-10-11,2025-11-20,10526000,0,0,10526000,Paid
INV0002876,STU000775,HK Hè,2023-2024,2023-12-31,2024-02-16,33187000,3319000,0,29868000,Partially Paid
INV0002877,STU001437,HK Hè,2022-2023,2022-07-24,2022-08-30,13283000,0,0,13283000,Overdue
INV0002878,STU000466,HK2,2025-2026,2025-11-05,2025-12-25,16914000,8457000,0,8457000,Issued
INV0002879,STU000339,HK1,2023-2024,2023-06-07,2023-06-29,26980000,2698000,0,24282000,Overdue
INV0002880,STU000891,HK Hè,2023-2024,2023-04-04,2023-05-30,19305000,1930000,1192000,18567000,Overdue
INV0002881,STU000232,HK1,2025-2026,2025-05-19,2025-06-30,34158000,0,0,34158000,Overdue
INV0002882,STU000393,HK Hè,2027-2028,2027-01-11,2027-03-08,19308000,1931000,0,17377000,Overdue
INV0002883,STU000990,HK Hè,2029-2030,2029-01-28,2029-02-27,26664000,13332000,789000,14121000,Partially Paid
INV0002884,STU001071,HK2,2022-2023,2022-10-28,2022-12-05,25631000,0,0,25631000,Overdue
INV0002885,STU000255,HK2,2028-2029,2028-09-24,20/11/2028,14096000,1410000,243000,12929000,Partially Paid
INV0002886,STU000286,HK Hè,2025-2026,2025-05-25,2025-06-20,31031000,3103000,1301000,29229000,Partially Paid
INV0002887,STU000331,HK Hè,2023-2024,2023-05-02,29/05/2023,33753000,0,0,33753000,Partially Paid
INV0002888,STU000257,HK1,2025-2026,2025-01-15,2025-02-09,21597000,5399000,956000,17154000,Paid
INV0002889,STU000875,HK Hè,2025-2026,2025-04-19,2025-05-17,16207000,1621000,740000,15326000,Issued
INV0002890,STU000879,HK1,2025-2026,2025-11-19,2026-01-12,12936000,1294000,0,11642000,Paid
INV0002891,STU001418,HK Hè,2026-2027,2026-11-14,2026-12-12,23311000,2331000,0,20980000,Partially Paid
INV0002892,STU001213,HK Hè,2025-2026,2025-07-14,2025-09-02,34073000,8518000,0,25555000,Overdue
INV0002893,STU000033,HK2,2027-2028,2027-07-24,2027-09-13,33124000,0,0,33124000,Overdue
INV0002894,STU001247,HK2,2024-2025,2024-08-08,2024-08-31,20131000,0,179000,20310000,Partially Paid
INV0002895,STU000298,HK1,2024-2025,2024-06-18,2024-07-31,20035000,5009000,626000,15652000,Overdue
INV0002896,STU000752,HK2,2027-2028,2027-02-19,2027-04-09,26207000,13104000,0,13103000,Partially Paid
INV0002897,STU000384,HK2,2025-2026,2025-02-17,2025-03-13,9425000,2356000,1285000,8354000,Paid
INV0002898,STU000071,HK2,2024-2025,2024-02-21,2024-04-05,12812000,0,0,12812000,Overdue
INV0002899,STU000124,HK Hè,2023-2024,2023-10-02,2023-11-18,18018000,9009000,0,9009000,Issued
INV0002900,STU000605,HK2,2024-2025,2024-06-21,2024-08-18,29366000,7342000,0,22024000,Partially Paid
INV0002901,STU000121,HK Hè,2025-2026,2025-12-20,2026-01-20,19421000,9710000,376000,10087000,Issued
INV0002902,STU000842,HK1,2021-2022,2021-12-18,2022-01-15,15930000,0,0,15930000,Issued
INV0002903,STU000564,HK Hè,2028-2029,2028-10-03,2028-10-28,9244000,0,0,9244000,Issued
INV0002904,STU001441,HK2,2026-2027,2026-03-23,2026-05-07,19162000,0,0,19162000,Issued
INV0002905,STU001369,HK Hè,2026-2027,2026-01-06,2026-02-27,27022000,13511000,0,13511000,Partially Paid
INV0002906,STU001213,HK1,2021-2022,2021-12-10,01/02/2022,17045000,0,1192000,18237000,Overdue
INV0002907,STU001302,HK Hè,2024-2025,2024-09-24,2024-11-22,24252000,12126000,0,12126000,Partially Paid
INV0002908,STU001482,HK Hè,2023-2024,2023-01-13,2023-02-27,10035000,0,438000,10473000,Overdue
INV0002909,STU000353,HK2,2022-2023,27/05/2022,2022-07-18,24203000,2420000,749000,22532000,Overdue
INV0002910,STU000367,HK2,2023-2024,2023-10-12,2023-11-04,15751000,1575000,552000,14728000,Paid
INV0002911,STU000375,HK1,2024-2025,2024-08-30,2024-10-05,8610000,0,161000,8771000,Issued
INV0002912,STU000160,HK2,2021-2022,2021-06-28,2021-08-17,17683000,1768000,0,15915000,Issued
INV0002913,STU000987,HK Hè,2024-2025,2024-04-06,2024-05-29,24984000,0,0,24984000,Issued
INV0002914,STU000014,HK Hè,2028-2029,2028-09-01,2028-09-23,27742000,2774000,0,24968000,Partially Paid
INV0002915,STU000514,HK1,2029-2030,2029-07-06,2029-08-05,23957000,5989000,0,17968000,Overdue
INV0002916,STU001342,HK2,2025-2026,2025-09-12,2025-10-16,15888000,0,616000,16504000,Paid
INV0002917,STU000471,HK2,2026-2027,2026-03-09,2026-03-30,22557000,11278000,0,11279000,Overdue
INV0002918,STU001269,HK Hè,2024-2025,2024-04-06,2024-04-28,29755000,2976000,380000,27159000,Issued
INV0002919,STU000710,HK1,2023-2024,2023-03-04,2023-04-11,24884000,0,0,24884000,Overdue
INV0002920,STU000424,HK1,2026-2027,2026-08-26,2026-10-07,29340000,0,0,29340000,Paid
INV0002921,STU000076,HK2,2022-2023,2022-05-05,2022-06-19,8596000,2149000,1228000,7675000,Paid
INV0002922,STU000431,HK1,2024-2025,2024-03-27,2024-05-07,20247000,0,0,20247000,Partially Paid
INV0002923,STU000268,HK2,2021-2022,2021-11-25,2021-12-24,8007000,0,0,8007000,Overdue
INV0002924,STU000825,HK2,2023-2024,2023-02-08,2023-03-27,12611000,1261000,745000,12095000,Issued
INV0002925,STU000682,HK2,2024-2025,2024-04-24,2024-05-28,29279000,0,0,29279000,Paid
INV0002926,STU001464,HK Hè,2028-2029,2028-07-19,2028-09-07,19133000,0,0,19133000,Overdue
INV0002927,STU001478,HK Hè,2027-2028,2027-11-14,2028-01-13,19663000,9832000,0,9831000,Overdue
INV0002928,STU001438,HK Hè,2026-2027,2026-06-20,2026-08-11,21513000,2151000,0,19362000,Paid
INV0002929,STU000421,HK1,2025-2026,2025-03-28,2025-05-03,13199000,3300000,0,9899000,Overdue
INV0002930,STU000437,HK1,2024-2025,2024-08-24,2024-10-23,20716000,0,0,20716000,Paid
INV0002931,STU001186,HK2,2027-2028,2027-05-07,2027-06-28,10272000,2568000,0,7704000,Overdue
INV0002932,STU000103,HK Hè,2025-2026,2025-08-11,2025-09-19,11466000,5733000,299000,6032000,Partially Paid
INV0002933,STU001419,HK Hè,2027-2028,20/10/2027,2027-12-13,16050000,8025000,0,8025000,Partially Paid
INV0002934,STU000856,HK2,2024-2025,2024-06-06,2024-06-27,31445000,7861000,0,23584000,Paid
INV0002935,STU001186,HK2,2023-2024,2023-02-20,2023-04-01,8737000,0,1224000,9961000,Paid
INV0002936,STU000019,HK2,2029-2030,2029-04-28,2029-06-13,13405000,0,0,13405000,Partially Paid
INV0002937,STU000320,HK1,2025-2026,2025-05-02,2025-06-25,21381000,10690000,108000,10799000,Paid
INV0002938,STU000600,HK2,2022-2023,2022-07-04,2022-08-17,33426000,3343000,0,30083000,Issued
INV0002939,STU001336,HK2,2023-2024,2023-08-09,2023-10-02,15906000,1591000,0,14315000,Paid
INV0002940,STU000012,HK1,2024-2025,2024-07-23,2024-09-14,18325000,4581000,0,13744000,Overdue
INV0002941,STU000070,HK Hè,2021-2022,2021-01-02,2021-02-01,19975000,4994000,0,14981000,Partially Paid
INV0002942,STU001408,HK2,2022-2023,2022-01-19,2022-02-28,10764000,0,0,10764000,Paid
INV0002943,STU000023,HK2,2026-2027,2026-12-20,2027-02-13,16491000,8246000,0,8245000,Paid
