Payment_ID,Invoice_ID,Student_ID,Payment_Date,Payment_Method,Amount_Paid,Transaction_Reference,Payment_Status
PAY0003072,INV0001457,STU000609,2027-01-10,Bank Transfer,10611000,TXN-90511822NF,Successful
PAY0003073,INV0000873,STU000713,2026-04-10,Card,11729000,TXN-50877537UR,Successful
PAY0003074,INV0001814,STU000512,2024-05-20,Bank Transfer,2453000,TXN-57897027EY,Successful
PAY0003075,INV0000898,STU000554,2020-10-02,Bank Transfer,8566000,TXN-53084945OH,Successful
PAY0003076,INV0001964,STU001261,2023-10-25,Bank Transfer,6898000,TXN-75054635JJ,Successful
PAY0003077,INV0001130,STU000680,2024-02-13,Card,10063000,TXN-79629099TB,Reversed
PAY0003078,INV0001220,STU000906,2023-01-06,Bank Transfer,7952000,TXN-66453331CO,Successful
PAY0003079,INV0002084,STU000453,2022-06-19,Card,24397000,TXN-30095326CE,Successful
PAY0003080,INV0001626,STU000496,2027-10-20,E-Wallet,6757000,TXN-10286918CG,Successful
PAY0003081,INV0000739,STU000293,2029-08-05,Bank Transfer,10510000,TXN-67632408XQ,Successful
PAY0003082,INV0002850,STU000432,2029-04-07,E-Wallet,8890000,TXN-25693442JV,Successful
PAY0003083,INV0000774,STU001110,2022-10-21,Card,12892000,TXN-66774955ZH,Successful
PAY0003084,INV0002644,STU000945,2026-02-28,E-Wallet,8189000,TXN-41621161SD,Successful
PAY0003085,INV0001071,STU000002,2021-03-30,Cash,14616000,TXN-76761200AA,Successful
PAY0003086,INV0001193,STU000081,2024-02-26,Card,18560000,TXN-92798242MC,Successful
PAY0003087,INV0002965,STU001447,2022-05-13,E-Wallet,16323000,TXN-44137081JH,Successful
PAY0003088,INV0001665,STU001315,2024-08-27,Bank Transfer,3350000,TXN-75843763ZC,Successful
PAY0003089,INV0002013,STU000317,2021-03-30,E-Wallet,8081000,TXN-33568380MC,Successful
PAY0003090,INV0002338,STU000205,2028-02-18,Cash,11220000,TXN-21608907MA,Successful
PAY0003091,INV0002067,STU000220,2023-01-05,Bank Transfer,18524000,TXN-13721290QO,Successful
PAY0003092,INV0002798,STU000405,2026-03-05,Bank Transfer,8993000,TXN-94052066ZQ,Successful
PAY0003093,INV0002482,STU000712,2025-06-27,Cash,11226000,TXN-56127909KP,Successful
PAY0003094,INV0000222,STU001350,2025-11-05,Card,6788000,TXN-55898706FD,Successful
PAY0003095,INV0000163,STU000584,2024-10-09,E-Wallet,7113000,TXN-08160491RK,Successful
PAY0003096,INV0000418,STU001156,2028-11-21,E-Wallet,16522000,TXN-11357374RW,Successful
PAY0003097,INV0000578,STU001103,2024-08-06,Card,10908000,TXN-09293737AO,Successful
PAY0003098,INV0001870,STU000865,2022-03-03,Cash,11579000,TXN-97047260MK,Successful
PAY0003099,INV0002419,STU001468,2024-04-27,Bank Transfer,14693000,TXN-08707208VJ,Reversed
PAY0003100,INV0000152,STU000753,2026-01-25,Cash,6377000,TXN-15517387QE,Successful
PAY0003101,INV0002739,STU000003,2025-02-25,E-Wallet,3465000,TXN-56974247LJ,Successful
PAY0003102,INV0001262,STU000712,2023-12-26,Cash,6588000,TXN-30423615SC,Successful
PAY0003103,INV0002571,STU000611,2022-07-11,Bank Transfer,7499000,TXN-86451025TV,Successful
PAY0003104,INV0000155,STU001328,2023-03-29,Cash,9944000,TXN-34868750XT,Successful
PAY0003105,INV0002044,STU001204,2023-04-16,Card,5346000,TXN-06509842DK,Successful
PAY0003106,INV0001715,STU001263,2029-09-22,Bank Transfer,26974000,TXN-98893880XP,Successful
PAY0003107,INV0001791,STU000087,2027-01-24,Card,7258000,TXN-74990692HE,Successful
PAY0003108,INV0002368,STU001084,2025-10-03,Bank Transfer,27004000,TXN-19510892EC,Successful
PAY0003109,INV0001160,STU001136,2024-11-11,E-Wallet,9355000,TXN-71674813MH,Successful
PAY0003110,INV0001905,STU000842,2020-11-16,Bank Transfer,17566000,TXN-92702518AA,Successful
PAY0003111,INV0001056,STU001169,2028-08-16,E-Wallet,7640000,TXN-13900062CO,Successful
PAY0003112,INV0002846,STU000687,2022-07-31,Cash,22598000,TXN-39278176KP,Successful
PAY0003113,INV0001840,STU001221,2023-06-08,Bank Transfer,21518000,TXN-86463055DZ,Successful
PAY0003114,INV0000252,STU001134,2026-12-19,Bank Transfer,6953000,TXN-75845182RS,Successful
PAY0003115,INV0002452,STU000564,2026-11-07,Cash,8785000,TXN-13371720FR,Successful
PAY0003116,INV0001304,STU000016,2023-05-14,Bank Transfer,14095000,TXN-56854269TD,Successful
PAY0003117,INV0000198,STU000783,2025-07-15,E-Wallet,11676000,TXN-91329690SO,Successful
PAY0003118,INV0002128,STU001105,2023-01-18,Cash,7747000,TXN-96541122GT,Successful
PAY0003119,INV0001887,STU001388,2025-10-19,Cash,7281000,TXN-83699038TR,Successful
PAY0003120,INV0001355,STU000428,2025-09-20,E-Wallet,30357000,TXN-58433939QB,Successful
PAY0003121,INV0001055,STU000908,2024-03-29,Cash,5783000,TXN-50813344MD,Successful
PAY0003122,INV0000867,STU000772,2028-03-05,Bank Transfer,6470000,TXN-19228699NV,Successful
PAY0003123,INV0000664,STU001063,2024-04-04,Card,22849000,TXN-28523742WS,Successful
PAY0003124,INV0000114,STU001173,2025-08-07,Cash,16462000,TXN-53899007VK,Successful
PAY0003125,INV0001598,STU000652,2026-10-21,Bank Transfer,11429000,TXN-18287513AZ,Successful
PAY0003126,INV0002433,STU000517,2025-03-18,Card,2861000,TXN-41634084HE,Successful
PAY0003127,INV0001927,STU000401,2024-11-15,Cash,15825000,TXN-80215391CH,Reversed
PAY0003128,INV0000853,STU000955,2026-07-22,Bank Transfer,3284000,TXN-36807567LK,Successful
PAY0003129,INV0001451,STU000496,05/01/2027,Card,11338000,TXN-37377518JA,Successful
PAY0003130,INV0001712,STU000095,,Bank Transfer,10200000,TXN-44705714TU,Successful
PAY0003131,INV0002684,STU001226,2028-07-27,Cash,5005000,TXN-08108206AI,Successful
PAY0003132,INV0000564,STU000279,2026-10-14,Bank Transfer,16408000,TXN-30795029HL,Successful
PAY0003133,INV0000745,STU001296,2026-11-07,Bank Transfer,14420000,TXN-44936685UY,Successful
PAY0003134,INV0002214,STU001072,2022-03-19,Cash,21035000,TXN-46700350HQ,Successful
PAY0003135,INV0002787,STU001455,2026-02-14,Cash,20479000,TXN-43911889NM,Successful
PAY0003136,INV0000888,STU001023,2024-01-31,Bank Transfer,13602000,TXN-83396098JO,Successful
PAY0003137,INV0001837,STU000908,2026-03-15,E-Wallet,4713000,TXN-76644264YY,Pending
PAY0003138,INV0001934,STU000608,2025-04-26,Bank Transfer,5788000,TXN-03508283AT,Successful
PAY0003139,INV0001796,STU000373,2025-09-17,Card,7133000,TXN-04468880BS,Successful
PAY0003140,INV0001530,STU001151,2029-12-24,E-Wallet,13489000,TXN-52241659CT,Successful
PAY0003141,INV0002779,STU000612,2026-02-01,Cash,11959000,TXN-79134070XP,Successful
PAY0003142,INV0002778,STU000726,2021-09-27,Cash,9858000,TXN-82970579ME,Pending
PAY0003143,INV0002132,STU001252,2023-08-14,Card,6908000,TXN-67946298CM,Successful
PAY0003144,INV0000760,STU000482,2021-01-17,Cash,16405000,TXN-96042017BA,Successful
PAY0003145,INV0001889,STU000889,2027-12-31,Cash,12930000,TXN-12115328KM,Successful
PAY0003146,INV0001663,STU000995,2029-02-23,Bank Transfer,6513000,TXN-03419288AA,Successful
PAY0003147,INV0001445,STU000473,2030-02-21,E-Wallet,23677000,TXN-23739788NG,Successful
PAY0003148,INV0002666,STU000818,2027-03-14,Cash,11424000,TXN-90544495QU,Successful
PAY0003149,INV0001368,STU000388,2026-06-23,Card,6440000,TXN-19361566TK,Successful
PAY0003150,INV0000407,STU001352,2021-11-22,Bank Transfer,17571000,TXN-10567953XO,Failed
PAY0003151,INV0001922,STU000400,2028-05-05,Bank Transfer,19860000,TXN-89280382RS,Successful
PAY0003152,INV0002924,STU000825,2023-03-13,Bank Transfer,7097000,TXN-23609216JR,Successful
PAY0003153,INV0001947,STU000981,2023-02-09,Bank Transfer,20840000,TXN-45341810EB,Successful
PAY0003154,INV0001174,STU000960,2020-04-02,Cash,20613000,TXN-61826380ZC,Successful
PAY0003155,INV0002927,STU001478,2027-11-16,Cash,6183000,TXN-16807798VI,Successful
PAY0003156,INV0002767,STU000725,2025-08-16,Cash,22399000,TXN-14080888MT,Failed
PAY0003157,INV0000549,STU000047,,Card,13297000,TXN-79607564DU,Successful
PAY0003158,INV0000863,STU000327,2027-03-18,Cash,4387000,TXN-40766979OO,Failed
PAY0003159,INV0000235,STU000395,2024-11-20,Cash,16586000,TXN-81571867BR,Pending
PAY0003160,INV0000028,STU001432,2023-02-28,Bank Transfer,14631000,TXN-61858118ZW,Pending
PAY0003161,INV0002818,STU000738,2029-12-26,Bank Transfer,3741000,TXN-67883995AW,Failed
PAY0003162,INV0000876,STU001436,2024-11-16,Cash,7164000,TXN-33536646AD,Successful
PAY0003163,INV0002980,STU000993,22/07/2025,Bank Transfer,4255000,TXN-35734326OO,Failed
PAY0003164,INV0002024,STU001418,2026-07-15,Cash,9654000,TXN-99130529YJ,Successful
PAY0003165,INV0001359,STU001488,2020-03-13,Bank Transfer,9789000,TXN-78596352GV,Successful
PAY0003166,INV0000601,STU000608,2024-09-08,Card,6696000,TXN-62337835GS,Failed
PAY0003167,INV0001515,STU000666,2024-11-20,Bank Transfer,16018000,TXN-44633170ZM,Successful
PAY0003168,INV0001864,STU001396,2025-07-26,Card,13410000,TXN-91579302FA,Successful
PAY0003169,INV0002670,STU000199,2024-04-08,Card,18004000,TXN-79300740NM,Successful
PAY0003170,INV0002293,STU000338,2026-01-02,Cash,2995000,TXN-86781829WR,Failed
PAY0003171,INV0000244,STU000554,2023-05-14,Bank Transfer,15087000,TXN-76030563CJ,Reversed
PAY0003172,INV0001538,STU000918,2027-11-06,Bank Transfer,46606000,TXN-76191170HH,Successful
PAY0003173,INV0001673,STU000594,2025-08-15,Card,7249000,TXN-02700986BO,Successful
PAY0003174,INV0001463,STU000382,2024-07-12,Card,16009000,TXN-78574984UF,Successful
PAY0003175,INV0000012,STU000976,2029-10-21,Bank Transfer,9738000,TXN-90131631HG,Successful
PAY0003176,INV0002942,STU001408,2022-04-29,Card,3923000,TXN-28605390LI,Successful
PAY0003177,INV0000306,STU001392,2026-02-19,Cash,6668000,TXN-68893645NJ,Successful
PAY0003178,INV0002391,STU000928,2021-03-10,Cash,25529000,TXN-91419340AP,Successful
PAY0003179,INV0000150,STU001126,2022-12-11,Cash,4139000,TXN-18547460ZZ,Successful
PAY0003180,INV0002395,STU000779,2021-10-25,Card,14232000,TXN-16510814AV,Successful
PAY0003181,INV0001994,STU000278,2021-05-16,E-Wallet,17229000,TXN-92431369OQ,Successful
PAY0003182,INV0002250,STU000172,2026-12-07,Card,3582000,TXN-32649490QM,Successful
PAY0003183,INV0001519,STU001267,2029-04-02,Card,6300000,TXN-25703166JE,Successful
PAY0003184,INV0002646,STU000211,,E-Wallet,24030000,TXN-49861737JB,Failed
PAY0003185,INV0000797,STU000895,09/02/2025,Card,12648000,TXN-93913583OQ,Successful
PAY0003186,INV0000029,STU000037,2025-08-24,E-Wallet,27524000,TXN-75455754CD,Failed
PAY0003187,INV0000537,STU000306,2023-11-06,Card,13872000,TXN-84191244SV,Successful
PAY0003188,INV0002792,STU001197,2026-10-21,Bank Transfer,11285000,TXN-30507079SY,Successful
PAY0003189,INV0000999,STU000925,2024-05-19,E-Wallet,6831000,TXN-38650241CE,Successful
PAY0003190,INV0002577,STU001040,2026-09-09,Bank Transfer,7312000,TXN-35965830MB,Successful
PAY0003191,INV0001875,STU001174,2027-01-14,Card,19950000,TXN-39416176VQ,Successful
PAY0003192,INV0000312,STU000788,04/02/2028,Card,7595000,TXN-67314773WC,Successful
PAY0003193,INV0002550,STU000823,2022-08-31,Cash,13011000,TXN-75808905NC,Successful
PAY0003194,INV0001875,STU001174,,E-Wallet,22292000,TXN-59949437JT,Successful
PAY0003195,INV0002586,STU000232,2023-06-21,Card,14983000,TXN-20495000SH,Failed
PAY0003196,INV0000562,STU001025,2024-09-01,Bank Transfer,31191000,TXN-60798357KD,Successful
PAY0003197,INV0000848,STU000249,2028-05-21,Bank Transfer,7860000,TXN-67152468BL,Pending
PAY0003198,INV0001120,STU000760,2022-01-15,Bank Transfer,10314000,TXN-46741078KE,Successful
PAY0003199,INV0000373,STU001303,2025-02-23,Bank Transfer,5503000,TXN-40030487CK,Successful
PAY0003200,INV0001892,STU000739,2025-12-20,Bank Transfer,45629000,TXN-27280539AP,Successful
PAY0003201,INV0000724,STU000434,2022-10-10,Card,12782000,TXN-04420373RK,Successful
PAY0003202,INV0002881,STU000232,2025-05-31,Card,14570000,TXN-91006491MW,Successful
PAY0003203,INV0001836,STU000748,2022-10-28,Bank Transfer,5909000,TXN-21989678EU,Successful
PAY0003204,INV0001018,STU001226,2027-05-12,Card,9567000,TXN-74480370EC,Successful
PAY0003205,INV0002338,STU000205,2028-02-15,E-Wallet,3512000,TXN-94432927IB,Successful
PAY0003206,INV0002311,STU001210,2026-04-06,Cash,6515000,TXN-94052462OJ,Successful
PAY0003207,INV0002533,STU000056,2029-06-19,Cash,9222000,TXN-70719163VY,Successful
PAY0003208,INV0000146,STU000840,2024-04-14,Card,11400000,TXN-78090625RH,Successful
PAY0003209,INV0001174,STU000960,2020-03-26,Bank Transfer,21726000,TXN-24065819TT,Failed
PAY0003210,INV0002005,STU000330,2022-03-21,Cash,8971000,TXN-95626945EG,Successful
PAY0003211,INV0001307,STU000583,2027-12-23,Card,11450000,TXN-10168628AV,Successful
PAY0003212,INV0002855,STU000711,2027-03-10,Bank Transfer,7811000,TXN-59039739XA,Successful
PAY0003213,INV0001752,STU000414,2025-08-16,Cash,20478000,TXN-53213192JL,Successful
PAY0003214,INV0001683,STU000629,2025-10-12,Cash,17159000,TXN-96888232OE,Successful
PAY0003215,INV0001490,STU000047,2022-01-12,Card,5057000,TXN-99059478FV,Successful
PAY0003216,INV0001329,STU000340,2025-09-14,E-Wallet,29509000,TXN-60985883SU,Successful
PAY0003217,INV0002875,STU000181,2026-01-18,Bank Transfer,7804000,TXN-87685142UG,Pending
PAY0003218,INV0002781,STU000970,2025-01-27,Card,7380000,TXN-36166343AD,Successful
PAY0003219,INV0000852,STU001437,2022-10-11,Cash,7660000,TXN-58297028TA,Failed
PAY0003220,INV0002977,STU001271,2022-07-14,E-Wallet,17564000,TXN-66622023TO,Successful
PAY0003221,INV0002876,STU000775,2024-03-19,Bank Transfer,21534000,TXN-29543017AP,Successful
PAY0003222,INV0000340,STU000935,2025-02-24,Bank Transfer,22531000,TXN-08055618JW,Successful
PAY0003223,INV0001927,STU000401,2024-12-10,Cash,18526000,TXN-88259393CR,Pending
PAY0003224,INV0001352,STU000884,2025-08-25,Cash,5204000,TXN-11423650MN,Successful
PAY0003225,INV0000986,STU001206,2028-02-06,E-Wallet,10713000,TXN-34285456SC,Successful
PAY0003226,INV0000711,STU000796,2021-06-13,E-Wallet,6942000,TXN-41270531ER,Successful
PAY0003227,INV0001267,STU000387,2024-05-11,Card,9991000,TXN-12566803WR,Successful
PAY0003228,INV0001168,STU000229,2027-08-16,Cash,7558000,TXN-98804987XL,Successful
PAY0003229,INV0002873,STU001258,2028-04-18,Cash,10673000,TXN-98824347EB,Pending
PAY0003230,INV0002216,STU000590,2026-07-30,Bank Transfer,6123000,TXN-70648061DC,Successful
PAY0003231,INV0000259,STU001180,2020-02-26,Cash,3404000,TXN-08178893AI,Successful
PAY0003232,INV0002945,STU000832,2027-12-02,Cash,11451000,TXN-28680660CZ,Successful
PAY0003233,INV0000905,STU001186,2024-01-24,E-Wallet,19204000,TXN-45199486FW,Pending
PAY0003234,INV0001540,STU000704,06/08/2021,Card,3294000,TXN-97254279QH,Successful
PAY0003235,INV0000543,STU000372,2025-11-23,Card,29370000,TXN-81407513QS,Successful
PAY0003236,INV0002859,STU001347,2027-03-27,Cash,5931000,TXN-69782614KL,Pending
PAY0003237,INV0002278,STU001006,2027-11-16,Cash,8777000,TXN-37055198FJ,Successful
PAY0003238,INV0000550,STU001120,2023-11-30,E-Wallet,11133000,TXN-14549935PB,Successful
PAY0003239,INV0000700,STU000532,2024-07-26,Cash,11868000,TXN-68322571TK,Successful
PAY0003240,INV0000321,STU001330,2027-02-02,Card,21935000,TXN-03248259UM,Successful
PAY0003241,INV0002499,STU000512,2028-04-02,Cash,10130000,TXN-37261091CO,Successful
PAY0003242,INV0002299,STU000749,2025-08-22,Bank Transfer,13528000,TXN-17074255FH,Pending
PAY0003243,INV0001187,STU000065,2028-11-12,Bank Transfer,14705000,TXN-50526553OQ,Reversed
PAY0003244,INV0001059,STU001135,2026-08-25,Bank Transfer,4908000,TXN-15686069HN,Successful
PAY0003245,INV0000514,STU001097,2022-04-27,Cash,4254000,TXN-72858795AZ,Successful
PAY0003246,INV0001581,STU001290,2023-10-28,Card,16562000,TXN-46404312ZM,Successful
PAY0003247,INV0001519,STU001267,,Card,11021000,TXN-45014794BX,Successful
PAY0003248,INV0001729,STU001441,2026-02-10,E-Wallet,16777000,TXN-33983760GZ,Successful
PAY0003249,INV0001769,STU001171,2027-01-24,E-Wallet,8040000,TXN-00147312ZE,Successful
PAY0003250,INV0002002,STU001418,2024-10-01,Card,7180000,TXN-63814095QY,Successful
PAY0003251,INV0001226,STU000582,2023-02-08,E-Wallet,8685000,TXN-30883945WJ,Successful
PAY0003252,INV0000157,STU000955,2027-11-09,Bank Transfer,8879000,TXN-10076253UO,Successful
PAY0003253,INV0001572,STU000684,2022-08-30,Bank Transfer,62047000,TXN-26801947JQ,Successful
PAY0003254,INV0000412,STU001354,2021-08-30,Cash,16413000,TXN-52354289VN,Successful
PAY0003255,INV0000426,STU000116,2022-05-06,Bank Transfer,11709000,TXN-54553624ZJ,Successful
PAY0003256,INV0000442,STU000139,2024-02-29,Card,23608000,TXN-17127680OI,Successful
PAY0003257,INV0000478,STU000240,03/09/2025,Bank Transfer,13761000,TXN-43285864EG,Successful
PAY0003258,INV0002326,STU001119,2029-10-01,Cash,18068000,TXN-61798670JS,Successful
PAY0003259,INV0002774,STU000367,2024-11-02,Cash,7995000,TXN-38137892YX,Successful
PAY0003260,INV0002737,STU000604,2026-08-17,Bank Transfer,23648000,TXN-31796377PY,Successful
PAY0003261,INV0001449,STU000413,2027-04-27,Card,5258000,TXN-89339655ZQ,Successful
PAY0003262,INV0002595,STU000300,2025-04-12,Cash,9677000,TXN-69044672GH,Successful
PAY0003263,INV0000807,STU001259,2030-04-04,Card,7265000,TXN-30680259UV,Successful
PAY0003264,INV0002059,STU000374,2026-01-28,Bank Transfer,5733000,TXN-34810602SW,Successful
PAY0003265,INV0001650,STU000045,2027-11-12,E-Wallet,16010000,TXN-10685739CD,Successful
PAY0003266,INV0002373,STU000692,2027-01-15,Cash,15340000,TXN-40768154JB,Successful
PAY0003267,INV0002595,STU000300,2025-06-09,Bank Transfer,16274000,TXN-48608771BE,Successful
PAY0003268,INV0001576,STU001117,2024-08-31,E-Wallet,11915000,TXN-82842702TP,Successful
PAY0003269,INV0001963,STU001264,2026-09-10,Card,4531000,TXN-47132866YC,Successful
PAY0003270,INV0001682,STU000828,2027-07-26,Cash,5165000,TXN-47168424NQ,Successful
PAY0003271,INV0000055,STU000055,2026-03-09,Cash,24601000,TXN-87558431QG,Successful
PAY0003272,INV0002340,STU000070,2021-05-08,Cash,12856000,TXN-68783675QT,Successful
PAY0003273,INV0001283,STU000525,2024-11-23,Cash,3904000,TXN-63418790LD,Successful
PAY0003274,INV0001810,STU001422,2024-07-01,Bank Transfer,12207000,TXN-09335858SU,Successful
PAY0003275,INV0001792,STU000489,2025-12-17,E-Wallet,21581000,TXN-38769139ST,Successful
PAY0003276,INV0001331,STU000883,2028-04-09,Bank Transfer,21446000,TXN-07360327SI,Successful
PAY0003277,INV0001643,STU000169,,Bank Transfer,22229000,TXN-39127913MJ,Successful
PAY0003278,INV0000105,STU000748,2022-04-08,Cash,20077000,TXN-66489169NF,Successful
PAY0003279,INV0000454,STU000631,2020-11-02,Cash,8389000,TXN-22196529BD,Successful
PAY0003280,INV0001638,STU000130,2025-11-27,Bank Transfer,9211000,TXN-32631560MH,Successful
PAY0003281,INV0001235,STU000290,2024-10-08,E-Wallet,5606000,TXN-18246708RP,Successful
PAY0003282,INV0002866,STU001259,2028-08-26,E-Wallet,30932000,TXN-35475363PQ,Successful
PAY0003283,INV0002244,STU000495,2028-02-04,E-Wallet,2529000,TXN-23975418GW,Reversed
PAY0003284,INV0000177,STU000044,2022-11-02,Cash,5533000,TXN-51331260SM,Successful
PAY0003285,INV0002900,STU000605,2024-09-14,Bank Transfer,15974000,TXN-71234843HI,Successful
PAY0003286,INV0000953,STU000012,2023-02-02,Cash,22483000,TXN-32161767AA,Successful
PAY0003287,INV0002759,STU000753,2025-11-21,Bank Transfer,5144000,TXN-37132481EN,Successful
PAY0003288,INV0001886,STU000878,2028-01-12,Cash,26798000,TXN-75307739QI,Successful
PAY0003289,INV0002411,STU001258,2027-05-06,Card,17028000,TXN-02993066GZ,Failed
PAY0003290,INV0002276,STU000699,2023-07-17,Cash,17706000,TXN-88896011TE,Pending
PAY0003291,INV0001612,STU001248,2026-01-14,E-Wallet,27433000,TXN-35292120LP,Successful
PAY0003292,INV0001148,STU000374,2023-03-31,Bank Transfer,3547000,TXN-40383338YR,Successful
PAY0003293,INV0001724,STU001013,2027-09-29,Card,8266000,TXN-35579609VA,Successful
PAY0003294,INV0002655,STU001063,2027-04-22,E-Wallet,15464000,TXN-15999136WG,Failed
PAY0003295,INV0002858,STU001326,2025-02-20,Bank Transfer,8954000,TXN-56328253EJ,Successful
PAY0003296,INV0002861,STU000764,2025-03-03,Card,11664000,TXN-95865586BP,Successful
PAY0003297,INV0001355,STU000428,2025-09-10,E-Wallet,30459000,TXN-84028324GD,Failed
PAY0003298,INV0001303,STU000124,2021-12-18,Bank Transfer,10161000,TXN-58228697RI,Successful
PAY0003299,INV0000335,STU001162,2024-04-21,Bank Transfer,21282000,TXN-79094544IX,Failed
PAY0003300,INV0001322,STU000511,09/12/2024,Card,11084000,TXN-62513642EG,Successful
PAY0003301,INV0001828,STU000605,2024-04-01,Cash,12540000,TXN-34871162ZD,Successful
PAY0003302,INV0001641,STU000919,2023-04-14,Bank Transfer,5379000,TXN-55315164HN,Successful
PAY0003303,INV0002557,STU001357,2025-04-22,Cash,12139000,TXN-68798141CN,Successful
PAY0003304,INV0000281,STU001475,2026-03-25,E-Wallet,11279000,TXN-96811061SP,Successful
PAY0003305,INV0002959,STU000700,2028-07-28,Card,29615000,TXN-95519313OP,Failed
PAY0003306,INV0002105,STU001269,2025-08-04,Bank Transfer,5991000,TXN-94631598PR,Successful
PAY0003307,INV0000399,STU000591,2024-12-23,Card,5415000,TXN-21158410JL,Successful
PAY0003308,INV0000519,STU000129,2022-02-18,Cash,5615000,TXN-82223768KT,Successful
PAY0003309,INV0002557,STU001357,2025-05-14,Cash,9532000,TXN-36289019KF,Successful
PAY0003310,INV0001746,STU000514,2028-02-29,E-Wallet,24943000,TXN-11890058GS,Successful
PAY0003311,INV0001888,STU000413,2025-05-03,Cash,10447000,TXN-61997564TL,Successful
PAY0003312,INV0002747,STU000918,2026-07-11,Cash,18277000,TXN-75606207XF,Reversed
PAY0003313,INV0002621,STU001286,2024-03-30,E-Wallet,14058000,TXN-02574967LN,Successful
